dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_II_34_11,ok,4,128,3,BFGS,0.8503821722236333,1.9576691179464183,101,291.86,,0.001,(0.8532095831099173 + (((-1.9674987279223348 * (-2.624623356535676 + (0.8656711223164797 * x_3))) - ((-0.7742616544443768 * exp((1.3522682748061983 + (0.4686292488155106 * (-2.7443676432466564 + (0.9199324290158198 * x_1)))))) - ((((0.013788651099008689 * (-2.7443676432466564 + (0.9199324290158198 * x_1))) + (0.6240592967542701 * inv((-0.12472133692383389 + (97.04209330132663 * (inv((4.744413280975275 + (5.448333984289411 * (-2.4185743585385087 + (0.8288773353226235 * x_0))))) * exp((-1.0368580561991942 + (1.6280523202505475 * (-2.624623356535676 + (0.8656711223164797 * x_3))))))))))) + (24.67739439676216 * (0.07370417335918097 * (-2.546466339622496 + (0.8415241486134336 * x_2))))) + inv((0.2398267450692173 + (25.25226312528583 * (-2.7443676432466564 + (0.9199324290158198 * x_1)))))))) + ((1.8891344293694168 * (-2.4185743585385087 + (0.8288773353226235 * x_0))) - (-1.5328404003355338 * inv((3.513669026854515 + (-1.5141731990869274 * (-2.624623356535676 + (0.8656711223164797 * x_3)))))))))
feynman_II_34_2,ok,3,32,1,BFGS,0.977819171301721,1.7092609883935472,117,19.60,,0.001,(-0.8781257534098619 + ((((-0.06115777337421541 * (-2.6504816977325447 + (0.8726425668692686 * x_0))) - (0.24658129490724634 * ((-0.6913582564651035 + (-0.031531906628806936 * (-2.593258549923045 + (0.8476444061960484 * x_2)))))**2)) + (-0.007433238347468379 * ((2.1768437542452084 + (0.4737758862694632 * (-2.593258549923045 + (0.8476444061960484 * x_2)))))**2)) * (((((-0.6679645610837546 * inv(((11.902946220723116 * ((0.3278161573477931 + (-0.03656177988459394 * inv(((36.73170401646328 * (-2.6504816977325447 + (0.8726425668692686 * x_0))) - (-0.4314748920418723 * ((1.5328001788989507 + (12.805860642706314 * (-2.6504816977325447 + (0.8726425668692686 * x_0)))))**2))))))**2) - (95.48858695784662 * (-2.6504816977325447 + (0.8726425668692686 * x_0)))))) - (1.3653017149073312 * ((-8.327234848239925 + (-0.9839704087805758 * (-2.593258549923045 + (0.8476444061960484 * x_2)))))**2)) - (-1.325983727820946 * (-2.593258549923045 + (0.8476444061960484 * x_2)))) + (1.2957062416830736 * ((-0.045231424543700494 + (0.7193333552012415 * (-2.602940375995324 + (0.8496500991704193 * x_1)))))**2)) - (37.057617477905566 * (-2.602940375995324 + (0.8496500991704193 * x_1))))))
feynman_II_34_29a,ok,3,256,4,BFGS,0.8652375447214452,0.07528774284126172,68,348.27,,0.001,(-0.08306593629531728 + (((((0.2126824910358635 * (-2.5921353812207917 + (0.8811099449187398 * x_2))) - ((0.192925739899032 * inv(((0.006594947462777917 * exp((4.931610130478614 + (0.3792911669928718 * (-2.6340162306931827 + (0.8915777577347517 * x_0)))))) + (0.1551986426480425 * (-2.5921353812207917 + (0.8811099449187398 * x_2)))))) - (3.5708685982453012 * (-2.5921353812207917 + (0.8811099449187398 * x_2))))) + (-3.756029967287775 * (-2.5921353812207917 + (0.8811099449187398 * x_2)))) + inv((1.8448356000794495 + (0.5656897682573099 * (-2.5921353812207917 + (0.8811099449187398 * x_2)))))) + (0.10800787352913255 * (-2.614432269470226 + (0.8616494128817651 * x_1)))))
feynman_II_34_29b,ok,5,256,4,BFGS,0.9001826642571478,68.11403252755491,83,639.82,,0.001,(5.146488136408268 + (((77.84117531441382 * (-2.580173613126937 + (0.8625475822840215 * x_1))) - ((-7.081499593634194 * sqrt((209.49351368988738 + (1.912031988510395 * (-2.6979419603958954 + (0.9090787910735363 * x_2)))))) - ((0.8336367090109698 * (-2.6979419603958954 + (0.9090787910735363 * x_2))) - (8.496885214560386 * exp(((0.7987943982257928 * ((2.1444865445319845 + (0.1172250771378971 * (-2.5155816435325256 + (0.8566223922776196 * x_3)))))**2) - ((-0.29168083710190384 * (-2.6979419603958954 + (0.9090787910735363 * x_2))) - (0.2926500403778291 * (-2.5531194930605294 + (0.8789899049582045 * x_0)))))))))) * ((-251.57204198555297 * ((-0.0447180467211169 + (0.009547251182866277 * (-2.580173613126937 + (0.8625475822840215 * x_1)))))**2) - (0.25053193543222957 * (-2.3522871959349114 + (0.8097388077046674 * x_4))))))
feynman_II_34_2a,ok,3,32,1,BFGS,0.9109500712706851,0.14428083895200056,104,20.86,,0.001,(-0.05244421536791985 + ((0.8079188989060566 * inv((1.4283527894466168 + (0.5225036912921732 * (-2.595184874485386 + (0.8744180518029964 * x_2)))))) - (((0.23705269663479722 * (((1.7212135394819343 * exp((-0.989814420985816 + (0.4975655843019602 * (-2.595184874485386 + (0.8744180518029964 * x_2)))))) - ((0.0677551414600231 * exp((0.003806856021979903 + (0.17229007423024334 * (-2.7480241256459648 + (0.9048374383921544 * x_0)))))) - (11.191839784020608 * inv(((0.07805732089231804 * (-2.595184874485386 + (0.8744180518029964 * x_2))) - exp((-0.4394650144012062 + (0.6318478790695004 * exp((0.27400706282969933 + (0.07815214221337347 * (-2.595184874485386 + (0.8744180518029964 * x_2))))))))))))) * (0.749568404522039 * (-2.7480241256459648 + (0.9048374383921544 * x_0))))) - ((-0.1755673780853857 * inv((115.24951805963224 + (0.9421751570579437 * (-2.5836604135273715 + (0.8398765027159596 * x_1)))))) - (-0.2335736110779808 * (-2.5836604135273715 + (0.8398765027159596 * x_1))))) + (-2.7480241256459648 + (0.9048374383921544 * x_0)))))
feynman_II_35_18,ok,5,128,3,BFGS,0.9094710621085902,0.09217186975735846,110,201.95,,0.001,(0.30463215412486055 + (((10.468809656409263 * inv((34.30372908921852 + (1.2423739920847918 * ((-3.7134592839832528 + (1.8246293748275135 * x_4)) * (-3.219763489368215 + (1.6753593121119754 * x_1))))))) - (-0.2613688000071509 * (-3.4918091935735216 + (1.6972309630916704 * x_0)))) - ((-0.002811188854864517 * inv((0.6027708309607385 + (25.869077472922676 * (-3.7134592839832528 + (1.8246293748275135 * x_4)))))) - (exp((-0.2384213972878274 + (0.17174277214594458 * (-3.273392609849695 + (1.652817435825319 * x_3))))) * ((0.17470077989177096 * (-3.219763489368215 + (1.6753593121119754 * x_1))) - (((0.5543169144284916 * exp((0.8460707178715032 + (0.08445966940342958 * (-3.4918091935735216 + (1.6972309630916704 * x_0)))))) - (0.16515741850076754 * (-3.579403689568145 + (1.7747930310678999 * x_2)))) - ((-0.15770032968160497 * (-3.7134592839832528 + (1.8246293748275135 * x_4))) - ((0.17250382091172534 * (-3.273392609849695 + (1.652817435825319 * x_3))) - (0.5028111147643417 * exp((0.9587679202755495 + (0.0006489060129132647 * (-3.219763489368215 + (1.6753593121119754 * x_1))))))))))))))
feynman_II_35_21,ok,5,256,4,BFGS,0.8895207027643777,1.6240451944521699,97,683.84,,0.001,(0.251336429877293 + (((0.11921581067407408 * exp((0.4065120089784866 + (0.7373116125506303 * (-2.7110096708122233 + (0.875131425217154 * x_2)))))) - (((0.1285117407994717 * (-2.658226127563016 + (0.8861982062595278 * x_3))) - (0.19555450739413988 * exp((2.90922563407286 + (0.22827587254350312 * (-2.6574893155775725 + (0.8639895682372307 * x_0))))))) - ((0.021024828326500794 * inv((74.60784105380785 + (1.0970508112752304 * (-2.7110096708122233 + (0.875131425217154 * x_2)))))) + (((-0.6566732009665528 * (-2.7937445951572557 + (0.9077777236188819 * x_4))) - exp(((0.40281645777870456 * (-2.6574893155775725 + (0.8639895682372307 * x_0))) - (0.43656135030047505 * (-2.585304710315294 + (0.8870094272288953 * x_1)))))) - (0.8046061091057428 * exp((0.7458552030083787 + (-0.29365835639989446 * (-2.7937445951572557 + (0.9077777236188819 * x_4)))))))))) * exp((1.892893483770659 + (-0.06366584393438873 * (-2.7937445951572557 + (0.9077777236188819 * x_4)))))))
feynman_II_36_38,ok,8,256,4,BFGS,0.7261933334478505,0.5038629149081089,105,451.97,,0.001,(2.9195997295611935 + ((-0.0724358672635528 * (-3.4549198528908147 + (1.7383908466088813 * x_7))) + (((1.2899658283182873 * (-3.512647543149536 + (1.747231500909104 * x_1))) + ((((0.4885764582003814 * (-3.25539613447203 + (1.6780200106390297 * x_0))) - (0.061074786421335514 * (-3.673547657995394 + (1.8008360979627651 * x_5)))) - exp(((0.02743228649766276 * (-3.673547657995394 + (1.8008360979627651 * x_5))) - (-0.34210794051225046 * (-3.644144276541765 + (1.820082555589773 * x_2)))))) + ((-0.4757550461604285 * (-3.471793038256991 + (1.7179484625381287 * x_3))) - (0.8506812811837956 * exp((-0.1020801108357092 + (-0.12265850651400556 * (-3.49247493142665 + (1.7662338946626293 * x_4))))))))) + (((0.25501170912861637 * exp((0.3631221491535994 + (0.5552554441337074 * (-3.4549198528908147 + (1.7383908466088813 * x_7)))))) - (0.9765762116742536 * (-3.512647543149536 + (1.747231500909104 * x_1)))) + (-0.030624219286335144 * inv((12.172750695328872 + (10.176851866890157 * (-3.644144276541765 + (1.820082555589773 * x_2))))))))))
feynman_II_37_1,ok,3,32,1,BFGS,0.9701573488057947,4.049367103587636,61,23.72,,0.001,(10.22359827324538 + ((59.11541104964769 * (((19.17012064769304 * ((0.005905822777062055 + (0.0010230822390246194 * (-2.624301235128215 + (0.8456908079177562 * x_1)))))**2) - (-0.0001956583702833587 * (-2.5838719309788227 + (0.8503387114696592 * x_2)))) * (((143.95667426265834 * (-2.624301235128215 + (0.8456908079177562 * x_1))) - (-123.75230260949621 * ((-2.110059763060847 + (-0.6596320904503274 * (-2.4748604028134427 + (0.8522855070971659 * x_0)))))**2)) + (0.9211434974624213 * (-2.624301235128215 + (0.8456908079177562 * x_1)))))) - (-3.6840863743844956 * (-2.5838719309788227 + (0.8503387114696592 * x_2)))))
feynman_II_38_14,ok,2,64,2,BFGS,0.9434039456771264,0.05405950758130589,22,78.96,,0.001,(0.06409608093232075 + ((0.7013550651031875 * inv((2.3103193697105557 + (0.7644263539580818 * (-2.680159988684729 + (0.8643223760263921 * x_1)))))) - (-0.16233207378446476 * (-2.5507774690309435 + (0.8335657750653932 * x_0)))))
feynman_II_38_3,ok,4,128,3,BFGS,0.9038939178620892,2.7453073334568394,90,158.33,,0.001,(0.5131154789351036 + (((10.74375160691514 * inv((3.581089475903598 + (-0.8500907653634271 * (-2.697549234125539 + (0.8870470474820004 * x_2)))))) - (((0.5244842987193761 * exp((2.570740186684529 + (0.06756523737536302 * (-2.495679074949545 + (0.8362537246328503 * x_0)))))) - (0.23697197027903882 * (-2.616783341122097 + (0.8781832314186395 * x_3)))) - (15.489803399627334 * (inv((1.1101365975515973 + (0.34013711569486693 * (-2.697549234125539 + (0.8870470474820004 * x_2))))) * ((0.16126171242961973 * exp((0.7277048415368408 + (0.59499977150577 * (-2.616783341122097 + (0.8781832314186395 * x_3)))))) - ((-0.23030831509625105 * (-2.5857619137828576 + (0.8827117374437846 * x_1))) - (0.2981393712511158 * (-2.495679074949545 + (0.8362537246328503 * x_0))))))))) + (3.7670216459016235 * inv((0.6272909432574123 + (0.23040988679912155 * (-2.697549234125539 + (0.8870470474820004 * x_2))))))))
feynman_II_3_24,ok,2,32,1,BFGS,0.9746065842783257,0.00927582684463239,111,53.15,,0.001,(-0.02017669849898176 + ((0.7145458585822424 * inv((14.33638755517607 + (0.033504451515454434 * (((0.09448174612925592 * ((3.850889751590792 * inv((0.48845126928350635 + (0.11786771700412235 * (-2.4932298491024527 + (0.8505516213027529 * x_1)))))) * (inv((0.1583599370907381 + (2.5627113019233168 * (-2.5176695361224137 + (0.8572007920001259 * x_0))))) * inv(((6.69269432449329 * (-2.5176695361224137 + (0.8572007920001259 * x_0))) - (75.61732382179144 * (-2.5176695361224137 + (0.8572007920001259 * x_0)))))))) - (0.0034142752334492543 * (-2.5176695361224137 + (0.8572007920001259 * x_0)))) * (0.7669752751601266 * inv((1.673724674279228 + (0.6740264971556085 * (-2.4932298491024527 + (0.8505516213027529 * x_1))))))))))) + (0.07884909846692278 * inv((-1.1012972013360192 + (0.6319111067198031 * inv(((-0.23528397355493047 * (-2.4932298491024527 + (0.8505516213027529 * x_1))) - (0.5185853504300961 * ((144.02134082061514 * inv((42.97791395005504 + (0.2580306338292293 * (-2.5176695361224137 + (0.8572007920001259 * x_0)))))) * (-0.03467424345604894 * (-2.5176695361224137 + (0.8572007920001259 * x_0)))))))))))))
feynman_II_4_23,ok,3,128,3,BFGS,0.8420600389175708,0.01369232915826379,94,526.14,,0.001,(0.026186096166646085 + (inv((0.41035974962350025 + (0.07506195847672514 * (-2.6450480349990975 + (0.875105235568507 * x_1))))) * inv((-0.2515833087674472 + (0.6235860937138598 * (inv((((0.28454735230369377 * (-2.6450480349990975 + (0.875105235568507 * x_1))) + (1.040409771263282 * (inv((3.679673580386858 + (0.4287570518438282 * (-2.833389203949172 + (0.92120344499104 * x_2))))) * inv((3.673048701561992 + (104.92297444305343 * inv((1.2487878265063155 + (-1.6049791599217507 * inv((77.33855692966304 + (0.6581556531485593 * (-2.833389203949172 + (0.92120344499104 * x_2)))))))))))))) + (-0.21590860946717472 * (-2.726174070301242 + (0.8855813319350537 * x_0))))) * (-5.96791497096565e-07 * ((-39.80778496917016 * inv((-0.36023810587554017 + (0.2383251251101532 * (-2.833389203949172 + (0.92120344499104 * x_2)))))) * inv((6.978924778750387e-07 + (-4.4448980923323304e-07 * (-2.6450480349990975 + (0.875105235568507 * x_1)))))))))))))
feynman_II_6_11,ok,4,256,4,BFGS,0.7287232436209301,0.010169719648030724,46,449.75,,0.001,(-0.008746107362882229 + ((-2.890381471428155 * (inv((-13.607108049429502 + (-5.250546730007684 * (-3.466501049439632 + (1.7135096701193169 * x_3))))) * (-0.05677662057825113 * (-3.423012712168896 + (1.7317141236151294 * x_2))))) + ((-2.2731459418712943 * (-0.002809681875096895 * (-3.466501049439632 + (1.7135096701193169 * x_3)))) + (-0.0010422399863869408 * ((-3.412369198286662 + (1.7449053370848846 * x_1)) * (-3.412369198286662 + (1.7449053370848846 * x_1)))))))
feynman_II_6_15a,ok,6,256,4,BFGS,0.8660345348592684,0.13271921161688796,75,224.11,,0.001,(0.060339819394790176 + ((((-0.06810793206715571 * (-3.478817506470138 + (1.722491710743543 * x_5))) + (-0.07471296517685641 * (((3.095320801157627 * inv((3.8874662686074863 + (-0.055253467791922875 * (-3.587281008481665 + (1.8104534573853899 * x_3)))))) + (0.13185742835522427 * (-3.3402239085436296 + (1.6902763339957814 * x_0)))) * inv((4.157125057634685 + (0.5962570974102352 * (-3.4212794043995127 + (1.7310890036930104 * x_1)))))))) + ((0.06993529536607675 * (-3.478817506470138 + (1.722491710743543 * x_5))) + (0.0791428081090868 * inv((6.056348726668341 + (1.7799205905970545 * (-3.5442362624045955 + (1.7290625791858034 * x_2)))))))) * inv((0.04919595621932839 + (0.022684715635465008 * (-3.5442362624045955 + (1.7290625791858034 * x_2)))))))
feynman_II_6_15b,ok,4,256,4,BFGS,0.7542766849043234,0.01527062989120136,59,424.93,,0.001,(-0.001954588834968317 + ((inv((11.347868236379963 + (73.45549461245011 * inv((-2.996548338521631 + (1.190665502457771 * (-3.5132747487246787 + (1.7460712803704583 * x_0)))))))) * ((1.2581849819814095 * (-3.574168123804971 + (1.7856360285208566 * x_2))) + ((10.74436192069344 * inv((165.76359117971214 + (0.5465860233738005 * (-3.5132747487246787 + (1.7460712803704583 * x_0)))))) + (-1.1375242101846523 * (-3.574168123804971 + (1.7856360285208566 * x_2)))))) * (0.2609415612540278 * inv((0.5350985615068071 + (0.2873518732969276 * (-3.6124386164696762 + (1.7575565979989267 * x_3))))))))
feynman_II_8_31,ok,2,32,1,BFGS,0.9700326870522815,2.2275793117731055,116,14.01,,0.001,(-0.6978030129712065 + (((179.08187811391736 * ((-0.3074265724717357 + (0.026504352358756804 * (-2.752389043981485 + (0.9048032319317431 * x_0)))))**2) - (8.575227282683954 * ((((1.0368102410560471 * (exp((-3.24035340602637 + (0.5054860403734959 * (-2.752389043981485 + (0.9048032319317431 * x_0))))) * ((-0.016028151850639737 * (-2.752389043981485 + (0.9048032319317431 * x_0))) - (0.04604391088709035 * ((0.20278630785852225 + (-0.38853791324122117 * (-2.752389043981485 + (0.9048032319317431 * x_0)))))**2)))) - (2.224872179695209e-07 * ((-0.025140463196655104 + (0.23557009086685143 * inv(((3.551912618737676 * (-2.653907254924258 + (0.8509274823888617 * x_1))) - (3.549752418638084 * (-2.653907254924258 + (0.8509274823888617 * x_1))))))))**2)) - (2.839648133596958 * ((0.49176115860286296 + (0.08924386553666142 * (-2.752389043981485 + (0.9048032319317431 * x_0)))))**2)) * (1.6715174315618568 * (-2.653907254924258 + (0.8509274823888617 * x_1)))))) - (0.0004087392538529612 * (((-29.696972952312542 + (0.37987337139252875 * (-2.752389043981485 + (0.9048032319317431 * x_0)))))**2 * (-24.290906431837378 * (-2.752389043981485 + (0.9048032319317431 * x_0)))))))
feynman_II_8_7,ok,3,128,3,BFGS,0.9028573990206141,0.028781568218532803,117,119.03,,0.001,(0.0747771034753228 + (((-0.30096733818455335 * inv(((-6.399386395462496 * inv((-4.237350672865994 + (0.516300436613556 * (-2.817692762706578 + (0.922060438168705 * x_0)))))) + (-0.27231523075994457 * (inv((12.222984293746006 + (12.157276776007603 * (-2.669435878248962 + (0.9227695518217146 * x_2))))) * (-10.378982080006605 * (0.37135532098848634 * inv((80.57041738565887 + (11.940557183119228 * (-2.6690271729427253 + (0.8807282537045857 * x_1)))))))))))) + (-0.2037364145355471 * (inv((30.496973684362548 + (0.5136999194268825 * (-2.6690271729427253 + (0.8807282537045857 * x_1))))) * inv(((0.06589848173975821 * (-2.6690271729427253 + (0.8807282537045857 * x_1))) + (0.5906543302150877 * inv((0.9952755521634731 + (2.4002928886460246 * (-2.817692762706578 + (0.922060438168705 * x_0))))))))))) * ((-0.20128644274413449 * (-2.817692762706578 + (0.922060438168705 * x_0))) - ((0.1469619250739787 * inv((16.632663387656827 + (0.1810087691793848 * (-2.6690271729427253 + (0.8807282537045857 * x_1)))))) - ((0.12226270678132664 * (-2.669435878248962 + (0.9227695518217146 * x_2))) + (0.08156090875239219 * (-2.6690271729427253 + (0.8807282537045857 * x_1))))))))
feynman_I_10_7,ok,3,32,1,BFGS,0.9907752041268216,0.11363685405503253,46,36.34,,0.001,(3.119908467946413 + ((0.2412284054177729 * inv(((-0.8274874081815531 * (-5.100574389259935 + (3.343197439644897 * x_1))) + ((2.023474425447886 * inv((7.899038939743541 + (-0.44568764480726886 * (-3.468260823868103 + (0.5144108989083627 * x_2)))))) - (1.3647762776074712 * inv((0.4367540470940283 + (0.10867642434082442 * (-3.468260823868103 + (0.5144108989083627 * x_2)))))))))) - (-1.1768335048746974 * (-2.588106740665522 + (0.887566173182724 * x_0)))))
feynman_I_11_19,ok,6,128,3,BFGS,0.9333710917971111,2.3782034778289756,104,198.03,,0.001,(0.7920816262954479 + ((-15.840335163988138 * inv((73.03497601872132 + (2.4967670406848175 * (-2.4909796979027035 + (0.8495365704084542 * x_1)))))) - ((0.10966041596268811 * ((((20.494630161098677 * exp((-0.5985328167923119 + (0.16853237244951658 * (-2.7479829985177977 + (0.8948864386578299 * x_3)))))) - (-1.5984154625554612 * (-2.695030893403317 + (0.8307952953518407 * x_5)))) - inv((13.280190019307781 + (127.97839236851334 * (-2.6471928306298094 + (0.885966881026239 * x_4)))))) * (-8.818167645404163 * exp((0.8755174871077762 + (0.13190934318763517 * (-2.676096923467062 + (0.9079286415109341 * x_2)))))))) - ((((3.6030591954517632 * (-2.4909796979027035 + (0.8495365704084542 * x_1))) - (-3.8674510710609913 * (-2.4827020613216004 + (0.8474431728639252 * x_0)))) - (1.312758692121303 * (-2.7479829985177977 + (0.8948864386578299 * x_3)))) + (4.690073596389677 * (exp((-0.39866929739434914 + (-0.010940767944566497 * (-2.6471928306298094 + (0.885966881026239 * x_4))))) * (-2.6471928306298094 + (0.885966881026239 * x_4))))))))
feynman_I_12_1,ok,2,32,1,BFGS,0.9648158362777637,0.9440269948046307,114,22.73,,0.001,(7.298249341594353 + ((0.22485472478038693 * (((-0.39000280491347616 * (-2.566602023658053 + (0.8997949016063425 * x_0))) - (4.098866314060485 * inv((5.497971138029627 + (0.05842131317561344 * inv(((52.539067597913785 * (-2.566602023658053 + (0.8997949016063425 * x_0))) - (4.433010419315057 * inv((1.3276572509674525 + (7.17542600382775 * (-2.566602023658053 + (0.8997949016063425 * x_0))))))))))))) * (((1.2600642544594152 * (-2.878930580317207 + (0.928002407756839 * x_1))) - (0.921973440002425 * inv((0.09397115807216691 + (0.04806827095243146 * (-2.566602023658053 + (0.8997949016063425 * x_0))))))) - ((14.499465890095713 * (-2.878930580317207 + (0.928002407756839 * x_1))) - (77.26039308158167 * (inv((-0.07473337320754136 + (1.5124377851957553 * (-2.566602023658053 + (0.8997949016063425 * x_0))))) * (0.004192476222800309 * inv(((5.084399755762986 * (-2.566602023658053 + (0.8997949016063425 * x_0))) - (59.69493701585695 * inv((0.2614194650874576 + (29.314221076536576 * (-2.566602023658053 + (0.8997949016063425 * x_0))))))))))))))) - (-3.4919006161057426 * (-2.566602023658053 + (0.8997949016063425 * x_0)))))
feynman_I_12_11,ok,5,128,3,BFGS,0.757736181322786,12.564896847812204,110,356.03,,0.001,(16.548212197096888 + ((inv((2.512278254204925 + (0.3684926726018447 * (-2.5860302835261004 + (0.8650529647164638 * x_4))))) * ((((-2.5860302835261004 + (0.8650529647164638 * x_4)) + exp((-0.1554152900282031 + (0.089627359137323 * (((0.15340332379449906 * exp((0.5014805956376744 + (1.131355488583588 * (-2.6603944928985346 + (0.9006524322203873 * x_2)))))) - (-3.514475798010391 * (-2.6603944928985346 + (0.9006524322203873 * x_2)))) + (15.628278634411998 * (-2.5860302835261004 + (0.8650529647164638 * x_4)))))))) - (0.32023181820378954 * (-2.6846738802725283 + (0.8727114307740083 * x_1)))) + (((-0.4306410289275524 * (-2.577161210079287 + (0.8594599513383012 * x_3))) - (0.5761377950900559 * (-2.7336069787470243 + (0.8973963259979115 * x_0)))) - (0.22267523689985746 * inv((18.143537099096193 + (-4.004921900805471 * (-2.577161210079287 + (0.8594599513383012 * x_3))))))))) * ((5.2940179728083585 * (-2.5860302835261004 + (0.8650529647164638 * x_4))) - (14.422703426826729 * exp((0.3495758506531734 + (0.2678312302099092 * (-2.577161210079287 + (0.8594599513383012 * x_3)))))))))
feynman_I_12_2,ok,4,256,4,BFGS,0.74757870220892,0.059249156688536975,111,340.65,,0.001,(0.049502736756519464 + (((0.052861812870431346 * (-2.617184116087947 + (0.8521397663891764 * x_1))) + (0.5100878514201237 * inv((1.9198793776330318 + (0.8497661819561579 * (-2.5317902960514966 + (0.853150896025948 * x_3))))))) * ((0.08739377891621689 * (-2.617184116087947 + (0.8521397663891764 * x_1))) - (0.053591203950287644 * (((15.544232459503469 * (-2.8539742313544565 + (0.9239149687966296 * x_0))) + (31.81365393269654 * inv((-0.1875883678689957 + (0.09039134596491649 * inv((0.04887908501818582 + (-0.031046565559907466 * (-2.556480029432039 + (0.8349043469624741 * x_2)))))))))) * (0.10530511077802457 * inv((((0.7340758668945206 * exp((-0.40412943393584455 + (0.6969892398615323 * (-2.5317902960514966 + (0.853150896025948 * x_3)))))) + (0.5455803543180098 * inv((0.4491450462884965 + (0.40312544012099727 * inv(((0.24416119697700311 * (-2.5317902960514966 + (0.853150896025948 * x_3))) + (0.3063428860107449 * (-2.617184116087947 + (0.8521397663891764 * x_1)))))))))) + (0.27636064892402534 * inv((0.3139234110992354 + (0.4988227689346496 * (-2.5317902960514966 + (0.853150896025948 * x_3))))))))))))))
feynman_I_12_4,ok,3,256,4,BFGS,0.7928939773750375,0.011168142560269313,23,237.13,,0.001,(-0.011938739498363434 + (inv((14.61330880441813 + (3.993341591946333 * (-2.506670832800553 + (0.8357722543545856 * x_1))))) * inv((3.1217453866639704 + (1.3286154231860943 * (-2.6386330449565643 + (0.8571845166463317 * x_2)))))))
feynman_I_12_5,ok,2,32,1,BFGS,0.941744628341814,1.1767613150762528,30,21.97,,0.001,(8.720882754280389 + ((3.1610422287057274 * (-2.7429584544718253 + (0.9245535089554948 * x_1))) - ((-4.0862787287716555 * inv((30.8876136708206 + (-16.148927144539755 * (-2.7429584544718253 + (0.9245535089554948 * x_1)))))) - (3.2063122330931364 * (-2.643473215745853 + (0.8815481695584527 * x_0))))))
feynman_I_13_12,ok,5,64,2,BFGS,0.8134728279089316,4.195927382988914,106,272.81,,0.001,(-7.911943847538764 + (((0.19199817068653838 * (-2.7093703865142946 + (0.8748960358981902 * x_2))) + (0.933395871088711 * (((0.4830684114772261 * exp((-1.1586309708586202 + (-0.7621131948608726 * (-2.5612832345666563 + (0.8379805705041466 * x_3)))))) + (-0.05924503079301064 * (-2.668801708030412 + (0.8819198439156285 * x_0)))) * exp((0.6269620033218175 + (-0.001601922251692409 * (-2.7093703865142946 + (0.8748960358981902 * x_2)))))))) * (1.2754640581153711 * ((((1.7057848952369287e-06 * ((-2.5612832345666563 + (0.8379805705041466 * x_3)) * inv((-0.11118942517123286 + (172.76768510617995 * (0.0009215302938485551 * exp((-0.35895859446510614 + (-1.5291762919536946e-05 * (-2.5612832345666563 + (0.8379805705041466 * x_3))))))))))) + (1.154179396261844 * inv((0.1103549401657291 + (-0.01893075803319532 * (-2.384599847508499 + (0.8257596665344117 * x_4))))))) + inv((273.6169797874726 + (6.091993527980629 * (-2.7093703865142946 + (0.8748960358981902 * x_2)))))) * exp((0.5589061102342459 + (0.34043133864053154 * (-2.668801708030412 + (0.8819198439156285 * x_0)))))))))
feynman_I_13_4,ok,4,64,2,BFGS,0.933774090652282,6.576922215428191,59,70.21,,0.001,(-0.7339041070359207 + ((1.3931085995680892 * exp((2.6732670734884865 + (0.5104781542220871 * (-2.5379950056480767 + (0.8946994347622791 * x_3)))))) - ((((7.122307994536181 * (-2.548140169947589 + (0.8525284766606351 * x_2))) - (16.532202822249257 * (-2.7370812263130415 + (0.902756266590703 * x_0)))) - (-2.0587626158441825 * (-2.5379950056480767 + (0.8946994347622791 * x_3)))) - ((6.187840601053015 * exp((1.2214805981012848 + (0.4528228997781172 * (-2.6220737557332443 + (0.8728146501207767 * x_1)))))) - (-17.698326277618268 * (-2.548140169947589 + (0.8525284766606351 * x_2)))))))
feynman_I_14_3,ok,3,64,2,BFGS,0.9530676975208775,3.98645056860297,123,57.20,,0.001,(0.7151146260173684 + (((0.6303322667704385 * ((3.241558648241079 + (0.15654581774338833 * (-2.6760694322662943 + (0.8805989180487918 * x_1)))))**2) - ((0.23554968650333657 * ((-2.428453058567591 + (0.8889549158624802 * x_0)) * (-2.428453058567591 + (0.8889549158624802 * x_0)))) - ((7.267787507595216 * (-2.722875886256813 + (0.8863816221636266 * x_2))) - ((-0.3668127415935578 * ((4.711202949541159 + (0.3580006894825245 * (-2.428453058567591 + (0.8889549158624802 * x_0)))))**2) - (((1.2040250293271675 * sqrt((78.447642030689 + (0.22051904881356077 * (-2.428453058567591 + (0.8889549158624802 * x_0)))))) - ((((0.36301623044840636 * ((4.6596450972296015 + (-0.041543559713206946 * (-2.722875886256813 + (0.8863816221636266 * x_2)))))**2) - (-0.00035560441087209745 * ((0.06856416434989461 + (1.4634044694039283 * (-2.6760694322662943 + (0.8805989180487918 * x_1)))))**2)) - (5.944346115356858 * (-2.6760694322662943 + (0.8805989180487918 * x_1)))) + (-2.722875886256813 + (0.8863816221636266 * x_2)))) - (1.0196458984789503 * (-2.428453058567591 + (0.8889549158624802 * x_0)))))))) * (0.7949182920346485 * ((1.313425016154007 + (0.29118856798081016 * (-2.428453058567591 + (0.8889549158624802 * x_0)))))**2)))
