dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_III_7_38,ok,3,NoRef,0.9996832926360231,0.6840128943464031,59,41,59,17.261744737625122,,0.001,((-0.044300000000000006 + (0.501 * (-2.809767375781024 + (0.9075827176016882 * x_1)))) + ((((2.91 + (-2.809767375781024 + (0.9075827176016882 * x_1))) * (0.34400000000000003 + (-0.00679 * inv((64.6 + (-0.00475 * (-2.402628220576974 + (0.8031476298129983 * x_2)))))))) * (-0.791 + (82.2 * inv((0.81 + (0.335 * (-2.402628220576974 + (0.8031476298129983 * x_2)))))))) * (0.39 + (0.14500000000000002 * (-2.7136530652251984 + (0.8943526615139876 * x_0)))))),(-(0.12968113591952822*x_0 - 0.0034796944576538091)*(0.9075827176016882*x_1 + 0.1002326242189762)*(0.0013123432271144393*x_2 - 22.219535894512423)*(0.2128220746859974*x_2 - 82.19595043902959) + (0.4546989415184458*x_1 - 1.451993455266293)*(0.003814951241611742*x_2 - 64.61141248404773)*(0.2690544559873544*x_2 + 0.00511954610671371))/((0.003814951241611742*x_2 - 64.61141248404773)*(0.2690544559873544*x_2 + 0.00511954610671371))
feynman_III_8_54,ok,3,BFGS,2.2742467268521693e-05,0.3505198908568089,34,34,34,5.694504022598267,,0.001,(0.4816002914594686 + (0.6892689602619255 * ((-6.41627003566552e-05 + (-0.014339536942294673 * cos(((-0.27681874569012266 + (-0.017792468966649978 * (-5.232329981974955 + (3.4582056648935673 * x_0)))) + (46.60018125430988 + (0.03580205381151345 * ((((3.254041378060117 * (-2.957250588126034 + (1.1919718312766996 * x_2))) + (-4.969863038745564 + (-0.01855862193988566 * (-2.957250588126034 + (1.1919718312766996 * x_2))))) + ((-3.049863038745565 + (9.05226534552218 * (-5.0517738838657475 + (3.3789723250614414 * x_1)))) - (69.69986303874552 + (-0.034412229506066136 * (-5.232329981974955 + (3.4582056648935673 * x_0)))))))**2)))))))**2)),0.6892689602619255*(-0.014339536942294673*cos(-0.061530016972911949*x_0 + 0.03580205381151345*(0.11900456701949548*x_0 + 30.587354081632193*x_1 + 3.8566043058768154*x_2 - 133.19777620216793)**2 + 46.416458577447319) - 6.41627003566552e-5)**2 + 0.4816002914594686
feynman_III_9_52,ok,6,NoRef,0.5850259759844267,9.549124270130966,77,77,77,15.450552225112915,,0.001,(((3.67 + (-3.302270063999335 + (1.711027822918682 * x_0))) * (0.08020000000000001 + (0.0042699999999999995 * (-3.466680730085183 + (1.7080804821447886 * x_2))))) * (0.0037199999999999998 + (0.554 * ((((0.218 + (-3.3150879840966465 + (1.6834333936891284 * x_3))) - (6.16 + (0.996 * (-3.282722642559414 + (1.6493480484584218 * x_1))))) * ((-0.0037199999999999998 + (0.617 * cos(((-0.35000000000000003 + (0.74 * (-2.575743190255727 + (0.8722576541805873 * x_4)))) + ((8.59 + (57.5 * inv((-9.03 + (-2.575743190255727 + (0.8722576541805873 * x_4)))))) * (0.0016099999999999999 + (-0.35200000000000004 * (-2.734929250040047 + (0.899503571822635 * x_5))))))))) * (0.00645 + (-0.048600000000000004 * abs(((0.8390000000000001 + (0.041800000000000004 * (-3.466680730085183 + (1.7080804821447886 * x_2)))) * (-85.0 + (-6.2 * (-3.466680730085183 + (1.7080804821447886 * x_2)))))))))))**2))),(1.711027822918682*x_0 + 0.3677299360006649)*(0.0072935036587582465*x_2 + 0.065397273282536281)*(0.554*(0.00645 - 0.048600000000000004*Abs((0.07139776415365217*x_2 + 0.69409274548243944)*(10.59009898929769*x_2 + 63.50657947347186)))**2*(0.617*cos(0.6454706640936346*x_4 + (0.96430509601409665 - 0.31662525728156754*x_5)*(8.59 + 57.5/(0.8722576541805873*x_4 - 11.60574319025573)) - 2.256049960789238) - 0.0037199999999999998)**2*(-1.6427506562645881*x_1 + 1.6834333936891284*x_3 - 5.9874962321074703)**2 + 0.0037199999999999998)
feynman_II_10_9,ok,3,NoRef,0.9989853749953466,0.006928980581282479,39,25,39,13.440473794937134,,0.001,((0.02 + (0.0081 * (-2.4407479823350755 + (0.8808833990454653 * x_0)))) * (-1.0 + (9.0 * inv(((0.02 + (0.0073999999999999995 * (-2.595419809290695 + (0.8588576606135521 * x_1)))) * (35.5 + (9.3 * (-2.6474767240232993 + (0.8825746761428329 * x_2))))))))),-(0.007135155532268269*x_0 + 0.00022994134308588994)*(1.0*(0.0063555466885402852*x_1 + 0.00079389341124885878)*(8.207944488128347*x_2 + 10.878466466583315) - 9.0)/((0.0063555466885402852*x_1 + 0.00079389341124885878)*(8.207944488128347*x_2 + 10.878466466583315))
feynman_II_11_20,ok,5,NoRef,0.9600150819575813,1.4760071109396156,49,49,49,15.92054009437561,,0.001,((((-0.00575 + (-2.594902082535144 + (0.8534005543784765 * x_1))) + ((0.7190000000000001 + (0.255 * (-2.539565017471692 + (0.8482516330389377 * x_2)))) * (-0.00494 + (0.00722 * ((0.24500000000000002 + (6.26 * inv(((5.88 + (1.6 * (-2.457523520153069 + (0.8701539172876223 * x_4)))) * (0.018000000000000002 + (0.00438 * (-2.6316919296321113 + (0.8710897992152611 * x_3)))))))))**2)))) * (0.04020000000000001 + (0.0154 * (-2.4569814526637677 + (0.8240340107265285 * x_0))))) * (5.2 + (2.72 * (-2.594902082535144 + (0.8534005543784765 * x_1))))),(0.01269012376518854*x_0 + 0.0023624856289779862)*(2.321249507909456*x_1 - 1.858133664495592)*(0.8534005543784765*x_1 + (0.2163041664249291*x_2 + 0.07141092054471862)*(0.00722*(0.24500000000000002 + 6.26/((0.003815373320562844*x_3 + 0.0064731893482113539)*(1.392246267660196*x_4 + 1.947962367755089)))**2 - 0.00494) - 2.600652082535144)
feynman_II_11_27,ok,4,NoRef,0.9908203693238755,0.05556060925528631,35,35,35,15.54098129272461,,0.001,((55.6 + (33.4 * (-1.7252785901711232 + (3.536305764059484 * x_1)))) * ((((5.15 + (-5.046769784936528 + (3.418189540060406 * x_2))) * (0.048100000000000004 + (0.00932 * (-5.0422201628750365 + (3.42921855514138 * x_3))))) * (-46.7 + (-0.684 * (-1.648775206320855 + (3.466849046719344 * x_0))))) * ((-0.00859 + (-0.0052 * (-1.648775206320855 + (3.466849046719344 * x_0)))) * (0.0989 + (0.00546 * (-1.7252785901711232 + (3.536305764059484 * x_1))))))),(0.01802761504294059*x_0 + 1.63689271315548e-5)*(2.371324747956031*x_0 + 45.57223775887654)*(0.01930822947176478*x_1 + 0.08947997889766567)*(118.1126125195868*x_1 - 2.024304911715511)*(3.418189540060406*x_2 + 0.1032302150634724)*(0.0319603169339177*x_3 + 0.0011065080820046631)
feynman_II_11_28,ok,2,NoRef,0.9949498190287481,0.02180309572666229,33,25,33,20.168811321258545,,0.001,(1.0 + (0.9 * inv((-0.4 + (-9.0 * inv(((0.2 + (0.12000000000000001 * (-1.8075189031076848 + (3.462610195906584 * x_1)))) * (-11.9 + (-6.7 * (-1.6870985985358635 + (3.439169193273224 * x_0))))))))))),(-4.7872179302584265*x_0*x_1 + 0.19473469829337755*x_0 - 0.12391422674372517*x_1 - 8.9949594106826271)/(3.8297743442067415*x_0*x_1 - 0.15578775863470205*x_0 + 0.099131381394980139*x_1 - 9.0040324714538983)
feynman_II_11_3,ok,5,NoRef,0.9947177880277811,0.009253196772498714,51,35,51,15.094156980514526,,0.001,(((3.6 + (-3.4858296098647474 + (1.725550340478727 * x_0))) * (0.02 + (0.0055 * (-3.639820054101914 + (1.8353488983603912 * x_1))))) * (0.001 + (0.9 * inv(((0.2 + (0.060000000000000005 * (-3.4159175484317243 + (1.6763635427586012 * x_2)))) * ((2.3000000000000003 + (0.73 * (-6.973914079319447 + (1.7326948094237948 * x_3)))) - (0.01 + (0.14 * (-5.529314466884249 + (3.5626460506029085 * x_4)))))))))),(1.725550340478727*x_0 + 0.11417039013525269)*(0.010094418940982151*x_1 - 1.901029756052556e-5)*(0.001*(0.10058181256551608*x_2 - 0.0049550529059034639)*(-1.2648672108793702*x_3 + 0.49877044708440724*x_4 + 2.026853252539401) - 0.9)/((0.10058181256551608*x_2 - 0.0049550529059034639)*(-1.2648672108793702*x_3 + 0.49877044708440724*x_4 + 2.026853252539401))
feynman_II_13_17,ok,4,NoRef,0.9761598309871032,0.003961630953364161,55,53,55,12.432924509048462,,0.001,(((0.00874 + inv(((-0.024800000000000003 + (-0.0097 * (-2.4024694168052316 + (0.8219116109543148 * x_3)))) * ((-8.78 + (-4.12 * (-2.753414723144747 + (0.8791399948500996 * x_1)))) * (-6.0600000000000005 + (-2.17 * (-2.7051143752950964 + (0.8640897171000568 * x_0)))))))) - (0.068 + (0.0030399999999999997 * inv((((-31.3 + (9.57 * (-2.4024694168052316 + (0.8219116109543148 * x_3)))) * (-67.5 + (-0.557 * (-2.652627881283846 + (0.864138855771416 * x_2))))) - (0.0543 + (0.0006 * (-2.753414723144747 + (0.8791399948500996 * x_1))))))))) * (-0.009559999999999999 + (-0.0035099999999999997 * (-2.652627881283846 + (0.864138855771416 * x_2))))),(0.00303312738375767*x_2 + 0.00024927613669370031)*(0.05926 - 0.0030399999999999997/(0.0005274839969100597*x_1 - (-0.481325342664679*x_2 - 66.0224862701249)*(7.865694116832793*x_3 - 54.291632318826068) + 0.05264795116611315) + 1/((1.875074686107123*x_0 + 0.1899018056096415)*(3.62205677878241*x_1 - 2.564068659356359)*(0.007972542626256854*x_3 + 0.0014960466569892558)))
feynman_II_13_23,ok,3,NoRef,0.9992935867268642,0.031492937744323914,37,27,37,11.713438034057617,,0.001,((0.00163 + (-0.0907 * (-2.6798415562573763 + (0.9000715575381649 * x_0)))) + ((2.75 + (0.384 * inv(((0.373 + (-0.23800000000000002 * (-5.26677435569427 + (3.4475216888865052 * x_1)))) - (-1.7 + (-0.7200000000000001 * (-3.3391022807239796 + (0.5111737659041323 * x_2)))))))) * (1.04 + (0.42200000000000004 * (-2.6798415562573763 + (0.9000715575381649 * x_0)))))),(0.79006640603609927*x_0*x_1 - 0.35438936889020434*x_0*x_2 - 1.0339715062176015*x_0 - 0.0043195731910183556*x_1 + 0.0019375723424571168*x_2 + 0.039758613481312563)/(0.82051016195498831*x_1 - 0.36804511145097531*x_2 - 0.92233865453397076)
feynman_II_13_34,ok,3,NoRef,0.9941162630276467,0.1561009075816836,39,29,39,16.343231678009033,,0.001,((0.066 + (0.024700000000000003 * (-2.635228193647432 + (0.8916572161096509 * x_0)))) * ((0.42000000000000004 + (0.030400000000000003 * (-2.635228193647432 + (0.8916572161096509 * x_0)))) - ((((-64.8 * inv(((0.10300000000000001 + (3.9 * (-2.9141559673417166 + (0.46292076127847 * x_2)))) - (-9.14 + (0.561 * (-4.940481638693344 + (3.3437624554237626 * x_1))))))) - (0.325 + (-0.00275 * (-4.940481638693344 + (3.3437624554237626 * x_1))))) + (-60.5 + (0.932 * (-4.940481638693344 + (3.3437624554237626 * x_1))))) + (0.0065 + (-15.0 * (-4.940481638693344 + (3.3437624554237626 * x_1))))))),(0.02202393323790838*x_0 + 0.00090986361690842496)*((0.02710637936973339*x_0 + 47.030854876149077*x_1 - 8.3307203057184399)*(-1.875850737492731*x_1 + 1.80539096898603*x_2 + 0.64940192667427227) + 64.8)/(-1.875850737492731*x_1 + 1.80539096898603*x_2 + 0.64940192667427227)
feynman_II_15_4,ok,3,NoRef,0.9988689769015217,0.1772770612824992,22,22,22,12.797138214111328,,0.001,(((2.7 + (-2.6459797016564632 + (0.8727188941478409 * x_1))) * (0.2 + (0.08 * (-2.555131165694161 + (0.8589482126346254 * x_0))))) * (0.1 + (16.3 * cos((0.14 + (-1.2 * (-2.5228635593411757 + (0.8363867496115811 * x_2)))))))),(0.06871585701077003*x_0 - 0.004410493255532871)*(0.8727188941478409*x_1 + 0.054020298343536978)*(16.3*cos(1.003664099533897*x_2 - 3.1674362712094107) + 0.1)
feynman_II_15_5,ok,3,NoRef,0.9957668456320242,0.3336364674478662,28,28,28,14.851719379425049,,0.001,(((-0.17 + cos((-0.0014299999999999998 + (-2.7404864706467325 + (0.873550869340621 * x_2))))) * ((((-97.60000000000001 + (-4.0 * (-2.623128343020264 + (0.8714830687709064 * x_0)))) + (-67.2 + (-60.300000000000004 * (-2.623128343020264 + (0.8714830687709064 * x_0))))) - ((0.3 + (3.7 * (-2.7404864706467325 + (0.873550869340621 * x_2)))) - (0.40700000000000003 + (0.044800000000000006 * (-2.623128343020264 + (0.8714830687709064 * x_0)))))) - (0.0094 + (-2.56 * (-2.516678448150414 + (0.8505212082765151 * x_1)))))) * (-0.0651 + (-0.024 * (-2.516678448150414 + (0.8505212082765151 * x_1))))),(0.02041250899863636*x_1 + 0.004699717244390067)*(cos(0.873550869340621*x_2 - 2.7419164706467325) - 0.17)*(55.997318880488348*x_0 - 2.177334293187879*x_1 + 3.2321382165603*x_2 - 7.544339420563515)
feynman_II_21_32,ok,5,NoRef,0.9836667275960692,0.005413901707803942,56,44,56,14.592240571975708,,0.001,((-0.551 + (-0.028 * (-5.01141599607414 + (3.34417291403035 * x_3)))) * ((0.009009999999999999 + (98.7 * inv(((3.83 + (1.59 * (-2.6284161408483433 + (0.8564019147978089 * x_1)))) * (24.5 + (9.53 * (-2.593522633521764 + (0.8605783448462752 * x_2)))))))) * ((6.17 + (0.252 * exp(((0.648 + (-0.789 * (-3.2988724247793657 + (0.5058211443179642 * x_4)))) - ((-0.00455 + (0.733 * (-3.2988724247793657 + (0.5058211443179642 * x_4)))) + (0.232 + (-0.050600000000000006 * (-5.01141599607414 + (3.34417291403035 * x_3))))))))) * (-0.00747 + (-0.0028599999999999997 * (-2.66672674421076 + (0.8799980575686334 * x_0))))))),(0.0025167944446462913*x_0 - 0.00015683848844277225)*(0.0936368415928498*x_3 + 0.410680352109924)*(0.009009999999999999*(1.361679044528516*x_1 - 0.34918166394886599)*(8.201311626385002*x_2 - 0.2162706974624093) + 98.7)*(45.129222678693687*exp(0.16921514944993573*x_3 - 0.7698597816519415*x_4) + 6.17)/((1.361679044528516*x_1 - 0.34918166394886599)*(8.201311626385002*x_2 - 0.2162706974624093))
feynman_II_24_17,ok,3,NoRef,0.9830802160675981,0.11251144249917344,42,40,42,15.349771976470947,,0.001,((0.060000000000000005 + (0.0075 * (-8.642683837968443 + (1.736310748726112 * x_0)))) * ((0.009 + (0.9 * sqrt((0.09000000000000001 + (9.0 * ((0.001 + (-0.9 * inv((0.046000000000000006 + (0.0094 * (-5.098632543293196 + (3.429833828411375 * x_1))))))))**2))))) + (-0.2 + (-3.0 * exp((-0.9 + (-0.9 * (-5.185707443394292 + (1.7511117255798525 * x_2))))))))),-(0.01302233061544584*x_0 - 0.0048201287847633147)*(-0.9*sqrt(9.0*(0.001 - 0.9/(0.03224043798706693*x_1 - 0.001927145906956039))**2 + 0.09000000000000001) + 0.191 + 129.7680969335087*exp(-1.5760005530218673*x_2))
feynman_II_27_16,ok,3,NoRef,0.9992057660320557,2.510435768007906,27,25,27,10.94664192199707,,0.001,(((-0.00728 + ((2.6 + (-2.587341142699831 + (0.8786098444979417 * x_2))))**2) * (-1.46 + (-0.562 * (-2.596743687374026 + (0.8682775866518997 * x_0))))) * ((-8.75 + (-3.0 * (-2.9070459506860526 + (0.9221130424024399 * x_1)))) - (-0.508 + (-0.00971 * (-2.596743687374026 + (0.8682775866518997 * x_0)))))),-(0.4879720036983677*x_0 + 0.0006300476957972201)*((0.8786098444979417*x_2 + 0.01265885730016908)**2 - 0.00728)*(0.008430975366389946*x_0 - 2.76633912720732*x_1 + 0.45392347085375602)
feynman_II_27_18,ok,2,NoRef,0.999975277377698,0.11062223609859496,17,17,17,9.801199674606323,,0.001,((0.109 + (22.1 * ((2.7800000000000002 + (-2.778749929216607 + (0.9202757116769661 * x_1))))**2)) * (0.164 + (0.05720000000000001 * (-2.854039588936294 + (0.9313688748574931 * x_0))))),(0.05327429964184861*x_0 + 0.0007489355128439609)*(22.1*(0.9202757116769661*x_1 + 0.0012500707833931826)**2 + 0.109)
feynman_II_2_42,ok,5,NoRef,0.9993698307509936,0.2009615212548666,37,33,37,14.491360187530518,,0.001,(((2.5 + (-2.5324236435326513 + (0.8576874007117519 * x_0))) * ((0.02 + (0.006999999999999999 * (-2.8444438062869346 + (0.9035352009803069 * x_3)))) * ((0.1 + (0.9 * (-2.47728704926582 + (0.8237116622497856 * x_2)))) + (0.01 + (-0.8400000000000001 * (-2.4653835903384924 + (0.8610943117784253 * x_1))))))) * (0.01 + (0.8 * inv((0.009 + (0.0034 * (-2.56184837158364 + (0.8868667655691996 * x_4)))))))),-(0.8576874007117519*x_0 - 0.0324236435326513)*(0.006324746406862147*x_3 + 8.8893355991461208e-5)*(3.015347002935279e-5*x_4 + 0.800002897155366)*(0.7233192218938773*x_1 - 0.7413404960248071*x_2 + 0.048636128454904004)/(0.003015347002935278*x_4 + 0.000289715536615623)
feynman_II_34_11,ok,4,NoRef,0.998710781830968,0.1817233884067378,61,57,61,12.912750005722046,,0.001,((0.18000000000000002 + (-0.00598 * (-2.546466339622496 + (0.8415241486134336 * x_2)))) * ((-0.43 + (-0.187 * (-2.546466339622496 + (0.8415241486134336 * x_2)))) * ((-0.0738 + (-0.029800000000000004 * (-2.4185743585385087 + (0.8288773353226235 * x_0)))) * ((((-19.0 * (-2.7443676432466564 + (0.9199324290158198 * x_1))) - (((52.7 + (-0.016800000000000002 * (-2.7443676432466564 + (0.9199324290158198 * x_1)))) + (0.0302 + (20.400000000000002 * cos((0.0989 + (-0.513 * (-2.4185743585385087 + (0.8288773353226235 * x_0)))))))) - (-0.7220000000000001 + (0.128 * (-2.4185743585385087 + (0.8288773353226235 * x_0)))))) + (0.07150000000000001 + (82.9 * abs((75.10000000000001 + (26.7 * (-2.7443676432466564 + (0.9199324290158198 * x_1)))))))) * (-0.0031799999999999997 + (0.07250000000000001 * inv((0.5750000000000001 + (0.219 * (-2.624623356535676 + (0.8656711223164797 * x_3))))))))))),-(0.024700544592614184*x_0 + 0.0017264841155524356)*(0.005032314408708333*x_2 - 0.19522786871094255)*(0.1573650157907121*x_2 - 0.04618920550940676)*(0.00060287068300364274*x_3 - 0.072499340197958586)*(-0.1060962989212958*x_0 + 17.46326128649311*x_1 + 20.400000000000002*cos(0.4252140730205059*x_0 - 1.339628645930255) - 82.9*Abs(24.56219585472239*x_1 + 1.8253839253142864) + 1.5933976726130043)/(0.1895819757873091*x_3 + 0.0002074849186870509)
feynman_II_34_2,ok,3,NoRef,0.9998249465364069,0.15184652260038953,17,17,17,8.161051511764526,,0.001,(((2.7 + (-2.6504816977325447 + (0.8726425668692686 * x_0))) * (0.060000000000000005 + (0.023000000000000003 * (-2.602940375995324 + (0.8496500991704193 * x_1))))) * (87.8 + (33.6 * (-2.593258549923045 + (0.8476444061960484 * x_2))))),(0.8726425668692686*x_0 + 0.049518302267455478)*(0.019541952280919646*x_1 + 0.00013237135210754478)*(28.48085204818723*x_2 + 0.6665127225856811)
feynman_II_34_29a,ok,3,NoRef,0.9975968124747839,0.010053878904742514,39,29,39,11.261161088943481,,0.001,(((-0.193 + inv((0.0809 + (0.031000000000000003 * (-2.5921353812207917 + (0.8811099449187398 * x_2)))))) - (0.00633 + (0.00518 * (-2.6340162306931827 + (0.8915777577347517 * x_0))))) * ((0.00217 + (0.00082 * (-2.6340162306931827 + (0.8915777577347517 * x_0)))) * ((-8.11 + (0.041600000000000005 * (-2.6340162306931827 + (0.8915777577347517 * x_0)))) + (17.5 + (3.7 * (-2.614432269470226 + (0.8616494128817651 * x_1))))))),-(0.0007310937613424964*x_0 + 1.0106690831590288e-5)*((0.004618372785066014*x_0 + 0.18568579592500932)*(0.027314408292480936*x_2 + 0.00054380318215544918) - 1)*(0.037089634721765675*x_0 + 3.188102827662531*x_1 - 0.39297447223667249)/(0.027314408292480936*x_2 + 0.00054380318215544918)
feynman_II_34_29b,ok,5,NoRef,0.9984798332312007,8.405803294009436,37,35,37,21.012808561325073,,0.001,(((2.3000000000000003 + (-2.3522871959349114 + (0.8097388077046674 * x_4))) * ((0.2 + (0.08 * (-2.5531194930605294 + (0.8789899049582045 * x_0)))) * (2.0 + (0.8 * (-2.5155816435325256 + (0.8566223922776196 * x_3)))))) * ((2.0 + (0.75 * (-2.6979419603958954 + (0.9090787910735363 * x_2)))) * (0.001 + (0.8 * inv((0.01 + (0.004 * (-2.580173613126937 + (0.8625475822840215 * x_1))))))))),(0.07031919239665636*x_0 - 0.0042495594448423452)*(3.450190329136086e-6*x_1 + 0.7999996793055475)*(0.6818090933051522*x_2 - 0.02345647029692155)*(0.6852979138220957*x_3 - 0.01246531482602059)*(0.8097388077046674*x_4 - 0.052287195934911098)/(0.003450190329136086*x_1 - 0.0003206944525077479)
feynman_II_34_2a,ok,3,NoRef,0.998693215140429,0.017478087849285163,27,23,27,12.816579341888428,,0.001,((-0.5730000000000001 + (-0.22 * (-2.5836604135273715 + (0.8398765027159596 * x_1)))) * ((0.87 + (-35.5 * inv((2.6 + (-2.595184874485386 + (0.8744180518029964 * x_2)))))) * (0.06670000000000001 + (0.023600000000000003 * (-2.7480241256459648 + (0.9048374383921544 * x_0)))))),-(0.021354163546054847*x_0 + 0.0018466306347552317)*(0.1847728305975111*x_1 + 0.0045947090239783737)*(0.7607437050686069*x_2 - 35.49581084080229)/(0.8744180518029964*x_2 + 0.004815125514614105)
feynman_II_35_18,ok,5,NoRef,0.9345671199941987,0.07836149318686342,34,36,34,7.273057222366333,,0.001,(0.002 + (0.00019999999999999998 * (((70.0 + (9.3 * (-3.4918091935735216 + (1.6972309630916704 * x_0)))) - ((0.1 + (-0.04 * (-3.579403689568145 + (1.7747930310678999 * x_2)))) * (0.01 + (90.0 * exp(((0.5 + (0.4 * (-3.273392609849695 + (1.652817435825319 * x_3)))) + ((-0.01 + (0.34 * (-3.7134592839832528 + (1.8246293748275135 * x_4)))) + (-0.01 + (-0.5 * (-3.219763489368215 + (1.6753593121119754 * x_1))))))))))))**2)),0.00019999999999999998*(15.784247956752536*x_0 + (0.070991721242715997*x_2 - 0.2431761475827258)*(55.576375757809403*exp(-0.8376796560559877*x_1 + 0.6611269743301276*x_3 + 0.62037398744135464*x_4) + 0.01) + 37.526174499766247)**2 + 0.002
feynman_II_35_21,ok,5,NoRef,0.9666377060650286,0.8924535294702091,35,35,35,19.71379828453064,,0.001,((0.2 + (0.07500000000000001 * (-2.6574893155775725 + (0.8639895682372307 * x_0)))) * (2.0 + (0.006999999999999999 * (((90.0 + (20.0 * (-2.585304710315294 + (0.8870094272288953 * x_1)))) + (-9.9 + (-0.002 * (((80.0 + (19.7 * (-2.7937445951572557 + (0.9077777236188819 * x_4)))) - ((-0.3 + (27.900000000000002 * (-2.7110096708122233 + (0.875131425217154 * x_2)))) + (-0.3 + (-22.7 * (-2.658226127563016 + (0.8861982062595278 * x_3)))))))**2))))**2))),(0.06479921761779231*x_0 + 0.00068830133168204868)*(0.006999999999999999*(17.74018854457791*x_1 - 0.002*(-24.416166763558599*x_2 + 20.11669928209128*x_3 + 17.88322115529197*x_4 + 40.858668195382639)**2 + 28.39390579369412)**2 + 2.0)
feynman_II_36_38,ok,8,NoRef,0.8275872199341435,0.39982975712945595,51,51,51,20.319082498550415,,0.001,(-0.4 + (9.0 * inv(((0.030000000000000002 + (0.006999999999999999 * (-3.471793038256991 + (1.7179484625381287 * x_3)))) * (((-6.0 + (-3.512647543149536 + (1.747231500909104 * x_1))) + (0.1 + (-1.3 * (-3.644144276541765 + (1.820082555589773 * x_2))))) * ((-34.0 + (1.4000000000000001 * (-3.49247493142665 + (1.7662338946626293 * x_4)))) + ((3.0 + (1.8 * (-3.4549198528908147 + (1.7383908466088813 * x_7)))) + (((0.2 + (-3.673547657995394 + (1.8008360979627651 * x_5))) + (-0.2 + (-5.5 * (-3.25539613447203 + (1.6780200106390297 * x_0))))) * (-1.4000000000000001 + (0.3 * (-3.6925070047132977 + (1.818762469791632 * x_6)))))))))))),-0.4 - 9.0/((0.012025639237766899*x_3 + 0.0056974487322010689)*(-1.747231500909104*x_1 + 2.366107322266705*x_2 + 4.675259983645241)*(2.4727274525276812*x_4 + 3.1291035238959864*x_7 + (0.5456287409374896*x_6 - 2.5077521014139894)*(-9.2291100585146633*x_0 + 1.8008360979627651*x_5 + 14.23113108160077) - 42.108320639200777))
feynman_II_37_1,ok,3,NoRef,0.9996998221045611,0.4061232034503709,17,17,17,9.220180034637451,,0.001,(((2.5 + (-2.4748604028134427 + (0.8522855070971659 * x_0))) * (0.2 + (0.060000000000000005 * (-2.5838719309788227 + (0.8503387114696592 * x_2))))) * (72.7 + (27.400000000000002 * (-2.624301235128215 + (0.8456908079177562 * x_1))))),(0.8522855070971659*x_0 + 0.0251395971865573)*(23.171928136946521*x_1 + 0.79414615748690653)*(0.051020322688179556*x_2 + 0.044967684141270636)
feynman_II_38_14,ok,2,NoRef,0.9998365154733275,0.0029054762863919966,58,54,58,3.8864939212799072,,0.001,(((0.00806 + arctan((0.367 + (0.0018399999999999998 * sqrt((0.8130000000000001 + (0.28200000000000003 * (-2.5507774690309435 + (0.8335657750653932 * x_0))))))))) + ((0.046000000000000006 + (0.12100000000000001 * sqrt((0.0536 + (0.017 * ((-0.05740000000000001 + (0.036000000000000004 * (-2.5507774690309435 + (0.8335657750653932 * x_0)))))**2))))) + (-0.05620000000000001 + (0.15 * (-2.5507774690309435 + (0.8335657750653932 * x_0)))))) * (-0.0056 + (1.58 * inv((1.6 + (0.454 * (-2.680159988684729 + (0.8643223760263921 * x_1)))))))),-(0.002197453208809499*x_1 - 1.577854038755232)*(0.125034866259809*x_0 + 0.12100000000000001*sqrt(0.017*(0.030008367902354159*x_0 - 0.14922798888511399)**2 + 0.0536) + atan(0.0018399999999999998*sqrt(0.23506554856844091*x_0 + 0.093680753733273954) + 0.367) - 0.38475662035464152)/(0.392402358715982*x_1 + 0.3832073651371331)
feynman_II_38_3,ok,4,NoRef,0.9982956995728872,0.36558520351207124,39,33,39,12.738481760025024,,0.001,((((-9.82 + (-2.616783341122097 + (0.8781832314186395 * x_3))) - (-5.62 + (47.300000000000004 * inv((0.9580000000000001 + (0.36200000000000004 * (-2.697549234125539 + (0.8870470474820004 * x_2)))))))) * (2.52 + (1.05 * (-2.495679074949545 + (0.8362537246328503 * x_0))))) * ((0.0097 + (0.00376 * (-2.616783341122097 + (0.8781832314186395 * x_3)))) * (-6.6000000000000005 + (-2.42 * (-2.5857619137828576 + (0.8827117374437846 * x_1)))))),(0.8780664108644929*x_0 - 0.1004630286970223)*(2.136162404613959*x_1 + 0.34245616864548529)*(0.003301968950134084*x_3 - 0.0001391053626190841)*((6.816783341122097 - 0.8781832314186395*x_3)*(0.32111103118848418*x_2 - 0.01851282275344512) + 47.300000000000004)/(0.32111103118848418*x_2 - 0.01851282275344512)
feynman_II_3_24,ok,2,NoRef,0.999522212193857,0.0012723588133798545,33,23,33,7.0747106075286865,,0.001,((0.00842 + (0.00332 * (-2.5176695361224137 + (0.8572007920001259 * x_0)))) * (-0.0417 + (0.0733 * ((-0.367 + (0.0381 * inv((-0.00597 + (-0.00241 * (-2.4932298491024527 + (0.8505516213027529 * x_1))))))))**2))),(0.002845906629440418*x_0 + 6.133714007358683e-5)*(0.0733*(0.0007522873924936458*x_1 + 0.038085802995364356)**2 - 0.0417*(0.002049829407339634*x_1 - 3.8683936336910935e-5)**2)/(0.002049829407339634*x_1 - 3.8683936336910935e-5)**2
