dataset,status,n_features,refinement_type,r2,rmse,complexity,expr,seconds,error,rows
556_analcatdata_apnea2,ok,3,BFGS,7.014117053838476e-08,3064.538624536551,60,(874.9995602438064 + (92.92097970741965 * ((0.022604407360304425 + (0.021332535320309643 * inv((-0.723856399787695 + (-0.0009554422364761103 * (((-0.13218379062575938 + (-203.5747863233958 * exp((((-1.414213562373095 + (0.7071067811865475 * x_0)) * (11.161661686677055 + (-17.93352055533451 * cos((-1.6429045079668196 + (-65.11192462678144 * (-1.414213562373095 + (0.7071067811865475 * x_1)))))))) * (-0.8386741382763642 + (1.998902162236759 * (-1.414213562373095 + (0.7071067811865475 * x_1)))))))) + (-5.65618379029748 + (-0.1482510004738262 * (-1.9639610121239315 + (0.4364357804719848 * x_2))))))**3))))))**3)),8.785207033157349,,200
557_analcatdata_apnea1,ok,3,BFGS,0.3692402601626539,2455.6011239824957,59,(-0.06300815320236411 + (0.7560816605701935 * sqrt((24.8000022986459 + (0.010876107627259546 * exp(((0.012150340707635637 + (0.07330609185756742 * inv((-2.7999403339383067 + (0.07070276307550939 * (-1.9639610121239315 + (0.4364357804719848 * x_2))))))) - (-0.018980340588952108 + (24.02765188661204 * cos((0.6191360505366768 + (-36.311455647412686 * (((-0.006296611182047338 + (46.692601796900085 * (-1.414213562373095 + (0.7071067811865475 * x_0)))) + (0.0017633889219056849 + (-79.70566304226999 * sin((-0.05388944264673164 + (-0.13470375452077046 * (-1.414213562373095 + (0.7071067811865475 * x_1)))))))))**2)))))))))))),6.832183599472046,,200
561_cpu,ok,7,NoRef,0.9962148473632711,9.668290921393929,112,(0.061000000000000006 + (0.00233 * (((((-24.0 * (-0.7539783429454673 + (0.00025457276565311854 * x_2))) + (((0.598 + (-9.88 * exp((0.02 + (-0.00083 * (-2.133033539448027 + (0.13828418408090937 * x_0))))))) - (99.3 + (0.9500000000000001 * (-0.7169976175893781 + (0.03797656872825096 * x_6))))) - ((6.13 + (-0.894 * (-1.0157486231470525 + (8.41758769093056e-05 * x_3)))) + ((0.215 + (1.7 * inv(((0.04190000000000001 + (0.652 * (-0.7692023071461158 + (0.003791788953692772 * x_1)))) - (-0.542 + (0.0105 * (-0.7047263654341995 + (0.14485639577270287 * x_5)))))))) * (0.874 + (1.54 * (-0.7169976175893781 + (0.03797656872825096 * x_6)))))))) + (-0.07 + (-25.900000000000002 * (-0.6323138508124196 + (0.02430107036173788 * x_4))))) - ((0.054900000000000004 + (3.87 * (-0.7047263654341995 + (0.14485639577270287 * x_5)))) + (58.1 + (57.5 * (-1.0157486231470525 + (8.41758769093056e-05 * x_3)))))))**2)),9.230100154876709,,200
564_fried,ok,10,NoRef,0.6889395813274082,2.7476895552408847,166,((-45.5 + (-0.025 * inv((96.3 * (-1.9240942347694134 + (3.69350448997641 * x_9)))))) + ((((0.00835 + (-0.21000000000000002 * abs(((-9.72 + (16.8 * (-1.773506662490512 + (3.508247186303262 * x_0)))) - (((0.49000000000000005 + (-1.607933134680659 + (3.167467366535192 * x_8))) - (((-0.2 + (-0.041 * (-1.720003460115014 + (3.637178355927193 * x_5)))) + (-88.9 + (-0.014 * (-1.8698296358353992 + (3.6196322750179175 * x_6))))) - (-0.0086 + (3.41 * cos((-34.4 + (9.89 * (-1.796837581375697 + (3.5565800417739046 * x_7))))))))) * (-0.0007 + (0.10600000000000001 * ((0.00843 + (-0.017 * (-1.720003460115014 + (3.637178355927193 * x_5)))))**2))))))) - (-75.7 + (0.75 * (-1.6828104573254623 + (3.7222908179660887 * x_2))))) - (((-0.00756 + (-30.0 * abs((-0.00134 + (0.09910000000000001 * (-1.6828104573254623 + (3.7222908179660887 * x_2))))))) - (-0.00437 + (0.759 * (-1.7104407863161182 + (3.5565645061896443 * x_4))))) - (((98.5 * ((0.00225 * (-1.962363239855984 + (3.5856659102912434 * x_1))))**3) + (-0.117 + (-0.06820000000000001 * ((0.0639 + (-4.41 * (-1.962363239855984 + (3.5856659102912434 * x_1)))))**2))) + (-12.4 + (-0.0059499999999999996 * (-1.9240942347694134 + (3.69350448997641 * x_9))))))) + (-0.0066 + (3.3000000000000003 * (-1.7072590503875993 + (3.406682733645306 * x_3)))))),8.483386993408203,,200
579_fri_c0_250_5,ok,5,NoRef,0.5280363094365635,0.6770298160882229,59,((-1.0 + (0.3 * (0.005461379359663086 + (0.9984585108671526 * x_4)))) + ((0.1 + (0.6 * (-0.06946253611908115 + (1.0023314177985747 * x_3)))) + (0.02 + (1.5 * sin(((0.7000000000000001 + (0.8 * (-0.02274143198027288 + (1.0121437364720292 * x_1)))) + ((0.1 + (0.7000000000000001 * (-0.013457740978846304 + (0.9847731451468804 * x_0)))) + (-0.060000000000000005 + (0.006999999999999999 * ((0.01 + (-7.8 * (0.002356872848593581 + (1.0237945973760811 * x_2)))))**2))))))))),5.4515745639801025,,200
591_fri_c1_100_10,ok,10,NoRef,0.4966436682724188,0.705919799916643,112,((-0.1 + (1.2 * sin((-1.6 * (-3.2198895784854976e-09 + (1.00503782205916 * x_1)))))) + ((0.01 + (0.5 * (2.134112838164798e-09 + (1.0050378109985483 * x_3)))) + (-0.01 + (-0.6 * sin(((0.006 + (0.3 * (-6.294696838797298e-10 + (1.0050378125173551 * x_2)))) + ((0.02 + (0.02 * (5.279121260744071e-09 + (1.0050378172397734 * x_8)))) + ((0.02 + (0.02 * (-2.2838751521040537e-09 + (1.0050378162329852 * x_5)))) + ((0.002 + (0.02 * (-6.364898005776579e-10 + (1.0050378226906627 * x_9)))) + ((0.002 + (2.0 * (2.8080432239977528e-09 + (1.0050378175357129 * x_0)))) + (-0.3 + (-0.001 * inv(((0.02 + (0.02 * (-2.3025954316862416e-09 + (1.0050378109487454 * x_7)))) + ((0.060000000000000005 + (0.060000000000000005 * (1.020255702066691e-09 + (1.005037815122467 * x_4)))) + (0.02 + (-0.01 * (-9.126140610221942e-10 + (1.0050378224669032 * x_6))))))))))))))))))),7.80680775642395,,100
593_fri_c1_1000_10,ok,10,NoRef,0.3585121404129714,0.7941945134452559,149,((-0.9890000000000001 + (0.9560000000000001 * sin((-1.92 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))))) + (((54.800000000000004 + (0.8420000000000001 * (0.04860705755687076 + (0.9906127943356936 * x_9)))) * (0.0158 + (0.00588 * (-0.10952305202408649 + (0.9907329152448134 * x_3))))) - (((-2.7800000000000002 + inv(((((-68.0 * (-0.16354271824973488 + (0.9842858800610822 * x_2))) * (-0.0741 + (0.778 * (0.01280861499107831 + (0.9931663952687514 * x_6))))) + (0.5900000000000001 + (0.00327 * (0.050220707802833754 + (1.0091533137436086 * x_8))))) + ((-0.47800000000000004 + (-0.0599 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))) - ((((-39.5 + arctan((-0.0029 + (0.009250498393228406 + (1.0116206136929107 * x_7))))) * (-9.59 + (82.5 * (-0.1223375680664318 + (1.011933155780458 * x_4))))) * ((2.93 + (-2.94 * (0.01810045940385405 + (1.0151432151143167 * x_5)))) - (6.68 + (-1.81 * (-0.031232891696203968 + (1.0079763143256126 * x_0)))))) * (-0.91 + (-0.0040999999999999995 * (0.050220707802833754 + (1.0091533137436086 * x_8))))))))) + (2.11 + (-12.200000000000001 * sin((0.09640000000000001 + (2.0300000000000002 * (0.03184790765809063 + (1.0100220814643854 * x_1)))))))) * (-0.08310000000000001 + (-0.00639 * (0.050220707802833754 + (1.0091533137436086 * x_8))))))),8.451197385787964,,200
594_fri_c2_100_5,ok,5,NoRef,0.000834963626199503,0.9945719529151827,97,(((0.9500000000000001 * (2.3236557527311636e-09 + (1.0050378111926093 * x_4))) * ((-0.021900000000000003 + (0.0205 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3)))) + (0.006849999999999999 + (-0.55 * (-2.5740396230235096e-09 + (1.0050378181358313 * x_0)))))) + ((-0.011200000000000002 + (0.2 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3)))) - ((0.299 + (0.384 * (2.8870194710416236e-09 + (1.0050378286556427 * x_2)))) - (3.21 + (-2.73 * sqrt((0.0811 + (0.00993 * abs((((39.4 + (93.0 * (1.4789027717446586e-09 + (1.005037819531248 * x_1)))) - ((-0.0025299999999999997 + (-65.5 * (-2.5740396230235096e-09 + (1.0050378181358313 * x_0)))) - (0.00949 + (-0.00911 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3)))))) - (-0.00347 + (-0.037000000000000005 * (-5.056086547415916e-09 + (1.0050378116639687 * x_3)))))))))))))),5.449463129043579,,100
595_fri_c0_1000_10,ok,10,NoRef,0.5269011120920959,0.7262272417226772,125,((0.605 + (0.27 * (0.023677204900816835 + (1.0365983191687715 * x_4)))) + (((0.49100000000000005 * (-0.1211406374101396 + (1.023594826503582 * x_3))) + (-0.669 + (0.8470000000000001 * cos(((((0.00014 + (-0.603 * (-0.06702131565911112 + (0.9599333061403312 * x_1)))) - ((0.00462 + (0.653 * (0.02614878476186862 + (1.0238590584883367 * x_2)))) * (0.65 + (0.0039299999999999995 * (0.011813355667839568 + (0.9979701604705712 * x_8)))))) - (2.95 + (-77.8 * arctan((0.09110000000000001 + (-0.00972 * (0.08331357934160229 + (1.0244910011465165 * x_0)))))))) + (((-0.0053 + (-4.26 * abs((0.188 * (0.02614878476186862 + (1.0238590584883367 * x_2)))))) + ((3.4 + (-0.044700000000000004 * (-0.010207914156323272 + (0.9840604732257373 * x_9)))) + (-0.188 + (0.00528 * (-0.018095961115013614 + (1.0387664339348464 * x_5)))))) - (56.5 + (-0.48400000000000004 * inv((-59.300000000000004 + (-0.728 * (0.0710289511872284 + (0.9995744991233574 * x_7))))))))))))) + (-0.0039299999999999995 + (0.00558 * (-0.04354630810283682 + (1.0225112857000962 * x_6)))))),7.382593393325806,,200
596_fri_c2_250_5,ok,5,NoRef,0.07293087405337995,0.9743681829852864,105,((((-0.731 * (-0.03982219788825426 + (0.9780391196646281 * x_4))) - ((-0.18100000000000002 + (-0.0033699999999999997 * (-0.03327251323989341 + (0.9795882248533074 * x_2)))) + (0.00502 + (-4.71 * sin(((-0.00163 + (47.6 * inv((-35.5 + (17.400000000000002 * (-0.00836934259429335 + (0.9826060373461664 * x_0))))))) - (((0.13 * (-0.03327251323989341 + (0.9795882248533074 * x_2))) - (-87.10000000000001 + (1.93 * (-0.05566958792821793 + (1.0085802753375575 * x_1))))) + (-0.00406 + (-1.08 * (-0.00836934259429335 + (0.9826060373461664 * x_0))))))))))) + ((0.48900000000000005 + (0.434 * (-0.03327251323989341 + (0.9795882248533074 * x_2)))) * ((-3.3000000000000003 + (0.08130000000000001 * (-0.03982219788825426 + (0.9780391196646281 * x_4)))) * (-0.0014 + (0.47400000000000003 * (0.030239726957857333 + (1.0089704881333104 * x_3))))))) * (-0.323 + (0.0097 * (-0.00836934259429335 + (0.9826060373461664 * x_0))))),7.229340076446533,,200
597_fri_c2_500_5,ok,5,NoRef,0.31894740158623025,0.8226111998188158,54,((-0.2 + (0.3 * (0.051318081308249455 + (1.014644489729816 * x_3)))) + ((-0.01 + (1.5 * sin(((-0.2 + (0.6 * (0.06629972590880558 + (1.0075976137302378 * x_1)))) * (-3.0 + (-2.0 * (0.05371846994181401 + (0.9861750482670715 * x_0)))))))) + ((0.030000000000000002 + (-0.05 * (0.10122870033412179 + (1.0080699070194354 * x_2)))) * (8.0 + (6.0 * (-0.002414032778585222 + (0.9938074619432425 * x_4))))))),5.738708734512329,,200
599_fri_c2_1000_5,ok,5,NoRef,0.24230667135567518,0.8729426131584742,97,((0.117 + (0.023200000000000002 * (-0.037314603346356716 + (1.0738698362097465 * x_0)))) * ((0.0005 + (2.54 * (0.10153935051992874 + (1.044491792439849 * x_4)))) - ((0.77 + (-4.3 * (-0.0758845730996851 + (1.0498897117688875 * x_3)))) - ((-0.07780000000000001 + (9.700000000000001 * cos(((6.390000000000001 + (0.00365 * (0.009574705784042063 + (1.0477984342708666 * x_1)))) + ((2.89 + (-0.873 * inv((-0.8170000000000001 + (-0.0758845730996851 + (1.0498897117688875 * x_3)))))) * ((0.0096 + (0.0019099999999999998 * (-0.0758845730996851 + (1.0498897117688875 * x_3)))) * ((-36.0 + (-46.7 * (0.009574705784042063 + (1.0477984342708666 * x_1)))) + (0.666 + (-36.4 * (-0.037314603346356716 + (1.0738698362097465 * x_0))))))))))) - (-0.008 + (3.44 * (-0.0602307402531005 + (1.0089516501853955 * x_2)))))))),5.674215078353882,,200
601_fri_c1_250_5,ok,5,NoRef,0.3901768728832995,0.7819838745199955,67,((0.138 + (-1.47 * sin((((-0.00865 + (-0.010397483526896342 + (0.9882031183917349 * x_1))) + (-0.369 + (0.79 * (-0.018291418326324048 + (0.9901403382934644 * x_0))))) * (1.6500000000000001 + (0.5820000000000001 * (-0.01749150210176107 + (1.0090791592880441 * x_2)))))))) - ((-0.00141 + (-0.524 * (0.02676101383347822 + (1.0066664369813325 * x_3)))) - (0.00308 + (-0.17800000000000002 * arctan(((8.51 + (-55.0 * (-0.005668177014427033 + (0.9847510525456011 * x_4)))) + (-7.91 + (-0.0713 * (-0.01749150210176107 + (1.0090791592880441 * x_2)))))))))),5.422427415847778,,200
602_fri_c3_250_10,ok,10,NoRef,0.020482029042254823,0.980844570781101,112,((-0.3 + (0.3 * (-0.038189884319498046 + (1.0024011477798893 * x_3)))) + (((0.02 * (-0.017542067075762977 + (1.005717915331683 * x_2))) * (-14.0 + (9.9 * (0.001312719251571377 + (1.0174709357351936 * x_4))))) + (-0.01 + (1.4000000000000001 * sin(((0.02 + (0.013000000000000001 * (0.027897516398397815 + (0.998073099323104 * x_0)))) * ((40.0 + (-70.0 * (0.027897516398397815 + (0.998073099323104 * x_0)))) - ((0.01 + (70.0 * (-0.006149085570662245 + (1.0063481202601992 * x_1)))) + ((0.01 + (0.001 * (0.0029420221446642856 + (1.008712998834323 * x_8)))) + ((0.01 + (0.001 * (-0.02871010083073984 + (1.0068245035869283 * x_5)))) + ((0.01 + (0.01 * (0.008084737233740273 + (0.9964088169567006 * x_7)))) + ((0.01 + (0.02 * (0.03500154593767501 + (1.0064758978864055 * x_6)))) + (0.001 + (0.3 * (0.008753852211365022 + (1.020618930622776 * x_9)))))))))))))))),8.335673570632935,,200
604_fri_c4_500_10,ok,10,NoRef,0.7168720910081865,0.5606481386148617,114,((-0.3 + (0.36000000000000004 * (-0.1348550604363206 + (1.0036996856535505 * x_3)))) + ((0.02 + (0.006 * (-0.0022548934118654575 + (0.9992501517389518 * x_0)))) * ((0.3 + (64.0 * sin(((0.7000000000000001 + (-2.0 * (-0.026510329997847516 + (1.0228802703832585 * x_1)))) + (0.01 + (-1.1 * (-0.0022548934118654575 + (0.9992501517389518 * x_0)))))))) + ((0.001 + (0.1 * (-0.08584083487448184 + (0.9845918227850837 * x_2)))) * ((-0.08 + (90.0 * (-0.0473754174576671 + (1.0002900627489233 * x_4)))) + ((-0.8 + (0.060000000000000005 * (0.05150804270771723 + (1.015585618193334 * x_8)))) + ((-0.8 + (0.060000000000000005 * (0.10561760327369846 + (1.007417081890443 * x_7)))) + ((-0.8 + (-0.01 * (0.05960242929231957 + (1.0280165339330751 * x_5)))) + ((-0.8 + (-0.001 * (-0.009791979417298036 + (0.9929225967655008 * x_6)))) + (-80.0 + (-0.001 * (0.043020700170883344 + (1.0416572769407797 * x_9))))))))))))),8.71130895614624,,200
606_fri_c2_1000_10,ok,10,NoRef,0.7297021638702226,0.530783473151424,112,((0.015000000000000001 + (0.004 * (-0.043264314038292014 + (1.0227224598746503 * x_0)))) * (((25.0 * (-0.03206380168427523 + (0.9877428384944221 * x_3))) + ((-9.0 + (-80.0 * sin(((-0.7000000000000001 + (1.8 * (-0.02308872793518898 + (1.0310028958909718 * x_1)))) + (0.030000000000000002 + (1.1 * (-0.043264314038292014 + (1.0227224598746503 * x_0)))))))) + (-0.01 + (-20.0 * (-0.05715499640265298 + (0.9507785937602312 * x_2)))))) + ((-0.01 + (10.0 * (0.04487244154167024 + (0.9667189833408681 * x_4)))) + ((-0.01 + (-0.2 * (-0.01060423110845112 + (1.0251295848097435 * x_8)))) + ((-0.01 + (-0.2 * (-0.04496677019937933 + (1.0191986288929233 * x_7)))) + ((-0.01 + (-3.0 * (-0.04765413568781236 + (0.9856253019329347 * x_6)))) + ((0.01 + (0.001 * (0.10809595603871229 + (1.0624136403325424 * x_5)))) * (0.060000000000000005 + (-0.02 * (-0.10240413058209644 + (0.9803959075788435 * x_9))))))))))),8.361015319824219,,200
608_fri_c3_1000_10,ok,10,NoRef,0.6135402979273965,0.6731842633701561,114,((-0.4 + (0.4 * (0.03929049529360136 + (1.0101045661619172 * x_3)))) + ((0.02 + (0.009 * (-0.11377932602934616 + (1.0194947829765149 * x_1)))) * ((0.6 + (60.0 * sin(((0.7000000000000001 + (-2.0 * (-0.11377932602934616 + (1.0194947829765149 * x_1)))) + (-0.3 + (-1.4000000000000001 * (-0.12080387897699611 + (1.046689364019702 * x_0)))))))) + ((0.001 + (-0.02 * (-0.07485137802023327 + (0.928236161918507 * x_4)))) * ((-0.02 + (-0.08 * (-0.024700608534952977 + (1.0178478008506844 * x_5)))) + ((-0.09000000000000001 + (-0.8 * (0.09997004958074049 + (0.9725437086252088 * x_8)))) + ((-0.09000000000000001 + (-0.08 * (0.025411185636871135 + (1.0085861129114744 * x_7)))) + ((0.9 + (0.6 * (-0.09009695051222572 + (0.9667130737789161 * x_2)))) * ((-0.09000000000000001 + (-0.08 * (0.0037480437197946344 + (1.0171997847210195 * x_6)))) + (-0.09000000000000001 + (-90.0 * (-0.06915440631011427 + (1.0059132552759904 * x_9))))))))))))),10.79042363166809,,200
609_fri_c0_1000_5,ok,5,NoRef,0.5541211076485189,0.6786726629309151,112,((((-0.457 + (-0.00292 * cos((0.0655 + (-0.057300000000000004 * (-0.026199140277906246 + (1.011143035371021 * x_2))))))) - ((5.59 + (7.16 * (-0.03328608761079923 + (0.9930031921598278 * x_0)))) * (-0.082 + (0.045000000000000005 * cos(((-0.009949999999999999 + (84.60000000000001 * (0.15003226178161752 + (1.0307127080102405 * x_3)))) + (0.521 + (0.767 * (0.15003226178161752 + (1.0307127080102405 * x_3)))))))))) - (((-0.47900000000000004 * (0.18580190968182023 + (0.9780250034598157 * x_4))) * (0.023700000000000002 + (0.07350000000000001 * abs((-0.301 + (11.700000000000001 * (-0.026199140277906246 + (1.011143035371021 * x_2)))))))) + ((0.00106 + (-0.42000000000000004 * (-0.056662208270947687 + (1.0093749014959992 * x_1)))) - (-0.0188 + (0.634 * (0.15003226178161752 + (1.0307127080102405 * x_3))))))) + (0.05 + (0.556 * cos((40.1 + (-1.11 * ((0.00299 + (1.08 * (-0.026199140277906246 + (1.011143035371021 * x_2)))))**2)))))),5.207995891571045,,200
611_fri_c3_100_5,ok,5,NoRef,0.818070986467966,0.4243933563875583,79,((0.030000000000000002 + (0.01 * (-5.485044449520766e-09 + (1.0050378211517923 * x_1)))) * ((-0.01 + (9.9 * (2.2651548670983395e-09 + (1.0050378215807587 * x_3)))) + ((-0.01 + (40.0 * sin(((-0.3 + (-1.8 * (-5.485044449520766e-09 + (1.0050378211517923 * x_1)))) + (0.1 + (-1.2 * (3.3696518741937506e-10 + (1.0050378176809236 * x_0)))))))) + (-9.0 + (9.0 * cos(((0.9 + (5.0 * (3.3696518741937506e-10 + (1.0050378176809236 * x_0)))) + ((0.9 + (-2.0 * (-1.4882628954172861e-09 + (1.0050378087527534 * x_4)))) + (0.01 + (0.1 * (7.488115246346441e-11 + (1.0050378153667796 * x_2)))))))))))),5.31594705581665,,100
612_fri_c1_1000_5,ok,5,NoRef,0.2978478194928009,0.8143706350542124,64,((0.001 + (0.4 * (-0.0455437593761508 + (0.9567051152908453 * x_3)))) + ((0.001 + (1.4000000000000001 * sin(((-0.2 + (-0.15 * (0.05379249346486988 + (0.9813329069621656 * x_1)))) * (-4.0 + (9.9 * (0.05379249346486988 + (0.9813329069621656 * x_1)))))))) + ((0.002 + (-0.004 * (0.02499164981509785 + (0.963922001685239 * x_2)))) * ((0.6 + (80.0 * (-0.1259509009120862 + (1.0224742268874492 * x_4)))) + (-0.01 + (-80.0 * (0.058764461739031826 + (0.9941862663105345 * x_0)))))))),6.2275636196136475,,200
613_fri_c3_250_5,ok,5,BFGS,0.017274438682500892,0.9716973298264657,133,(((0.004813995558878245 + ((-0.00868585356348407 + (0.00615154948082662 * arctan((2.0992908942509003 + (3.984441739876676 * (-0.00583196890049992 + (0.9920083120873421 * x_0))))))))**2) - (0.004886004445638746 + (-2.9220376323255776e-05 * (-0.028948889952718215 + (1.0093385016897576 * x_1))))) * ((((abs((((0.050976050063789614 + (17.72380093601967 * (-0.011035865820133607 + (1.0097221415593123 * x_2)))) - (-0.060706050109041114 + (-23.40417512230964 * inv((0.16730911951650274 + (-1.1916417039094833 * inv(((0.6220856071025039 + (0.26075429271220774 * (0.011376775246438027 + (0.9978400925361779 * x_3)))) + (-0.06511439308610528 + (1.350103714181255 * (-0.028948889952718215 + (1.0093385016897576 * x_1)))))))))))) - (0.8852939499306481 + (0.047031074015193894 * inv((-0.0014570240267552511 + (8.789956056424245 * arctan((-0.031111147435358564 + (-0.6065788007489037 * (-0.0023800517403783196 + (1.0247486200671985 * x_4)))))))))))) * (4.41938736388721 + (0.4986207997053926 * (-0.00583196890049992 + (0.9920083120873421 * x_0))))) + (-0.0772858071517939 + (70.82932999917637 * (-0.028948889952718215 + (1.0093385016897576 * x_1))))) - (0.0216858071245386 + (-45.37928597459218 * sin((7.39781440435172 + (-74.4386210730051 * (-0.00583196890049992 + (0.9920083120873421 * x_0)))))))) * (3.8502691592971527 + (0.5713579494954739 * (-0.011035865820133607 + (1.0097221415593123 * x_2)))))),9.873759269714355,,200
615_fri_c4_250_10,ok,10,NoRef,0.10178180142106219,0.9369414969003917,161,(((((0.030508266623949246 + (1.0184149844080637 * x_3)) + (-0.154 + (-0.68 * (0.030981082827633125 + (1.0037440958902806 * x_2))))) * (0.378 + (0.00581 * (0.05515174324685588 + (0.9881054953181548 * x_8))))) + (-0.06770000000000001 + (0.763 * cos((((((0.8510000000000001 * abs((1.49 + (-0.0756 * (0.05515174324685588 + (0.9881054953181548 * x_8)))))) - (-3.0300000000000002 + (-0.00618 * (0.008561553372822423 + (1.001972468388772 * x_1))))) + ((0.0069 + (0.056900000000000006 * inv(((34.2 + (6.8100000000000005 * (0.05515174324685588 + (0.9881054953181548 * x_8)))) + (0.0216 + (-9.53 * (-0.01918538936707431 + (0.9784295203960635 * x_9)))))))) - (((0.081 * (-0.027894848970115443 + (0.9944293071811292 * x_5))) + (-50.0 + (-0.23800000000000002 * (-0.01918538936707431 + (0.9784295203960635 * x_9))))) + (7.55 + (-0.00963 * (-0.004420436494283208 + (0.9982358793105901 * x_6))))))) - (0.00244 + (0.008029999999999999 * (-0.004420436494283208 + (0.9982358793105901 * x_6))))) + (((51.4 + (-2.1 * (0.008561553372822423 + (1.001972468388772 * x_1)))) + (-82.3 + (-0.07160000000000001 * (-0.04174225894742663 + (1.009234310176972 * x_7))))) - (54.0 + (0.801 * (0.018442320333777653 + (1.0043892364385394 * x_0)))))))))) + (-0.030000000000000002 + (-0.732 * cos((-0.00603 + (-3.6 * (0.016849843417703382 + (1.0050181313033926 * x_4)))))))),7.830771446228027,,200
617_fri_c3_500_5,ok,5,NoRef,0.11176946659382048,0.8990697831254971,63,((((sin((-2.5300000000000002 * (0.06884697124093933 + (1.0266038989481894 * x_1)))) + (0.0801 + (0.334 * (0.03177150349695045 + (1.0457474271073812 * x_3))))) * (0.921 + (0.00061 * (0.06189277847607138 + (1.0463141535655052 * x_0))))) - (-0.0028899999999999998 + (0.546 * (0.06583752182489036 + (1.0614816774443865 * x_2))))) + ((0.674 + (0.0427 * (0.03177150349695045 + (1.0457474271073812 * x_3)))) * (0.00769 + (-0.8580000000000001 * sin((61.4 + (-4.1 * (0.07378384716018162 + (1.066710481333945 * x_4))))))))),5.353440284729004,,200
621_fri_c0_100_10,ok,10,NoRef,0.45437568347113666,0.7349612674143639,100,(((0.5 * (2.316635645158825e-09 + (1.005037811384345 * x_3))) + (-0.1 + (0.5 * (3.369651839070239e-09 + (1.0050378086193497 * x_0))))) + ((0.1 + (0.4 * (1.4976230557380417e-10 + (1.0050378197078866 * x_1)))) + (((0.006 * (-5.503764690973492e-09 + (1.0050378132222737 * x_9))) * ((0.001 + (70.0 * (2.3868367447602294e-10 + (1.0050378172229721 * x_2)))) + (0.1 + (0.004 * (9.734549852333354e-10 + (1.0050378163751326 * x_8)))))) + (0.01 + (0.5 * sin(((0.02 + (0.9 * (3.5755750494243194e-09 + (1.0050378207899893 * x_7)))) + ((0.01 + (-0.9 * (5.607351256555068e-09 + (1.0050378092727088 * x_5)))) + ((0.006 + (0.9 * (8.330528184386568e-10 + (1.0050378147807428 * x_4)))) + (0.060000000000000005 + (0.08 * (-1.652504178821832e-09 + (1.005037812839098 * x_6))))))))))))),5.983747720718384,,100
623_fri_c4_1000_10,ok,10,NoRef,0.25231303813374095,0.7435646545124912,133,(((((65.7 + inv(((-25.5 + (-0.08800000000000001 * (0.13941561426198104 + (1.0104749796278643 * x_0)))) + ((((9.78 * (-0.11576764803778941 + (1.0044960092981252 * x_8))) - (-0.0328 + (-90.0 * (-0.05362121669788681 + (1.0618312288592786 * x_7))))) + (((0.055900000000000005 * (0.1293185428126426 + (1.1237869624512584 * x_4))) - (0.019200000000000002 + (0.0302 * (-0.05362121669788681 + (1.0618312288592786 * x_7))))) + (-0.65 + (-0.00735 * (-0.11576764803778941 + (1.0044960092981252 * x_8)))))) + ((8.27 + (-0.382 * (0.12525825913657282 + (0.980269270206672 * x_6)))) + (-0.053000000000000005 + (-2.49 * (0.02709331977686438 + (0.9998511943214848 * x_5))))))))) + ((-60.6 + (-0.0775 * (0.0736087982084613 + (0.9999677590618523 * x_9)))) * (90.8 + (-4.5600000000000005 * (0.14053229737994233 + (1.0823781329800635 * x_2)))))) * (-0.0093 + (-0.003909999999999999 * (0.13941561426198104 + (1.0104749796278643 * x_0))))) * (-0.011300000000000001 + (0.024700000000000003 * sin((0.884 + (-2.95 * (0.14278809094854045 + (1.0265951539192182 * x_1)))))))) - (-0.336 + (-0.35000000000000003 * (0.09947925414942209 + (1.0205751432371792 * x_3))))),8.828744649887085,,200
624_fri_c0_100_5,ok,5,NoRef,0.6867180670112343,0.5569103259698313,52,(((0.5 * (1.6052646991142874e-09 + (1.005037818082082 * x_3))) + (-1.0 + (0.3 * (-1.9656302458928866e-09 + (1.0050378110182856 * x_4))))) + ((1.0 + (0.5 * (4.24014525147764e-09 + (1.0050378137630331 * x_0)))) + ((0.01 + (0.5 * (-2.059231685602471e-10 + (1.0050378118806327 * x_1)))) + (0.1 + (0.7000000000000001 * cos((-9.200000000000001 + (2.2 * (-1.8252280771675934e-09 + (1.0050378081626472 * x_2)))))))))),3.666761636734009,,100
