dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_I_6_2b,ok,3,NoRef,0.974413987185636,0.008722810109322675,35,35,35,6.4210450649261475,,0.01,(0.030000000000000002 + (-9.0 * inv(((-53.0 + (-15.9 * (-3.648690234065757 + (1.810834389535367 * x_0)))) + (0.1 + (-0.0006 * ((((78.3 * (-3.504008249416157 + (1.7339598113329304 * x_2))) + (0.6 + (-73.10000000000001 * (-3.5208095926375687 + (1.7955920545817259 * x_1))))) + (-0.01 + (-8.0 * inv((-9.0 + (27.7 * (-3.5208095926375687 + (1.7955920545817259 * x_1)))))))))**2)))))),0.030000000000000002 + 9.0/(28.79226679361234*x_0 + 0.0006*(131.25777918992418*x_1 - 135.76905322736845*x_2 + 16.402664707478775 + 8.0/(49.737899911913806*x_1 - 106.52642571606065))**2 - 5.114174721645538)
feynman_I_8_14,ok,4,NoRef,0.0643597020900154,0.9184936894197759,28,30,28,5.610856056213379,,0.01,(0.1 + (0.013000000000000001 * abs((((72.0 * (-2.599248084478257 + (0.8845884196557181 * x_2))) + ((0.6 + (-70.0 * (-2.6197762566691063 + (0.8822041138208964 * x_3)))) + (-0.6 + (60.0 * (-2.7225380020541645 + (0.925073228466846 * x_1)))))) + ((0.7000000000000001 + (7.0 * (-2.8502199266344257 + (0.9130456171320038 * x_0)))) * (-9.200000000000001 + (1.0 * (-2.7225380020541645 + (0.925073228466846 * x_1))))))))),0.013000000000000001*Abs(5.9124383974446461*x_0*x_1 - 76.200747475057192*x_0 + 37.695309922331835*x_1 + 63.690366215211704*x_2 - 61.754287967462749*x_3 + 62.413406886291982) + 0.1
feynman_I_9_18,ok,9,NoRef,0.980340092056602,0.016693432531693916,53,51,53,12.04290509223938,,0.01,((0.04 + (0.008 * (-5.454952378167819 + (3.5597416854716295 * x_2)))) * ((0.04 + (0.008 * (-5.280887282031235 + (3.517700762370517 * x_1)))) * ((0.5 + (0.09400000000000001 * (-5.0619378650438245 + (3.429332041613027 * x_0)))) * ((6.0 + (-0.6 * (-12.07450811257965 + (3.447755129551146 * x_3)))) * (40.0 + (0.009 * ((((43.0 + (6.0 * (-5.392816095681697 + (3.542785928524673 * x_6)))) + ((0.1 + (-7.5 * (-11.8704355229784 + (3.388706955506491 * x_7)))) + (0.1 + (7.5 * (-5.3254948363333385 + (3.5109234238146523 * x_8)))))) - ((-0.1 + (-7.5 * (-5.425315389628147 + (3.544367204983429 * x_4)))) - (0.1 + (-7.1000000000000005 * (-12.220849580979717 + (3.5095633051568256 * x_5)))))))**2)))))),-(0.3223572119116246*x_0 + 0.024177840685880443)*(0.02814160609896414*x_1 - 0.00224709825624988)*(0.028477933483773037*x_2 - 0.003639619025342552)*(2.068653077730688*x_3 - 13.24470486754779)*(0.009*(26.58275403737572*x_4 - 24.917899466613463*x_5 + 21.25671557114804*x_6 - 25.41530216629868*x_7 + 26.331925678609892*x_8 + 106.20832517849267)**2 + 40.0)
feynman_test_1,ok,7,NoRef,0.9388859131650339,2.146569668761064,40,35,40,10.517820835113525,,0.01,(0.02 + (0.001 * exp(((6.0 + (0.4 * (-5.301254421293182 + (3.571895589168692 * x_2)))) + (((0.4 * (-5.207970175488111 + (3.4354126422346773 * x_1))) + (0.1 + (0.4 * (-5.138990131434707 + (3.418222117248415 * x_3))))) + (((0.4 * (-5.46455807631665 + (3.5498345168665297 * x_4))) + (0.1 + (0.4 * (-5.227781264550111 + (3.4955479802810143 * x_0))))) + ((0.1 + (0.9 * exp((-0.8 * (-3.366539535406591 + (1.6550803839109154 * x_6)))))) + (0.01 + (-0.7000000000000001 * (-3.537848367214543 + (1.7762555305867092 * x_5))))))))))),0.0001738212562694519*exp(((1.3982191921124058*x_0 + 1.374165056893871*x_1 + 1.428758235667477*x_2 + 1.367288846899366*x_3 + 1.419933806746612*x_4 - 1.2433788714106966*x_5)*exp(1.3240643071287324*x_6) + 13.30142420619734)*exp(-1.3240643071287324*x_6)) + 0.02
feynman_test_10,ok,3,NoRef,0.9672813313920522,0.0914678959661084,55,55,55,6.742926836013794,,0.01,((-0.343 + (3.08 * cos(((-9.98 + (0.995 * (-3.3845826183045533 + (1.6813002149621212 * x_1)))) * (-0.05620000000000001 + (0.0221 * (-3.3460345348848217 + (1.6375695874502416 * x_2)))))))) - (((0.0526 * inv((-0.728 + (0.3 * sin((0.0035499999999999998 + (1.77 * tan(((18.3 + (7.94 * abs((-0.498 + (-0.657 * (-3.3845826183045533 + (1.6813002149621212 * x_1))))))) - (0.0137 + (0.8290000000000001 * (-8.116061002775346 + (1.6342484134069302 * x_0))))))))))))) * (0.004 + (-0.6950000000000001 * (-8.116061002775346 + (1.6342484134069302 * x_0))))) + (-0.0897 + (-0.0621 * (-3.3460345348848217 + (1.6375695874502416 * x_2)))))),0.10169307138066001*x_2 - 0.0526*(5.644662396928866 - 1.1358026473178167*x_0)/(0.3*sin(1.77*tan(-1.3547919347143453*x_0 + 7.94*Abs(1.1046142412301137*x_1 - 1.7256707802260916) + 25.01451457130076) + 0.0035499999999999998) - 0.728) + 3.08*cos((1.6728937138873106*x_1 - 13.347659705213031)*(0.036190287882650342*x_2 - 0.13014736322095458)) - 0.46108874461634746
feynman_test_11,ok,4,NoRef,0.9701290764685577,0.198460179843651,48,44,48,11.513809442520142,,0.01,(((-3.72 + (-3.665844595981015 + (1.777098795308299 * x_1))) + (-1.22 + (0.00045 * (-3.3954474918985897 + (1.6980452382715512 * x_0))))) * ((-41.0 + (-4.3 * (-5.236612109883896 + (3.481438590813907 * x_3)))) * ((0.00765 + (0.00226 * (-3.3954474918985897 + (1.6980452382715512 * x_0)))) * (((0.366 * (-3.346469913588077 + (1.6850115584239587 * x_2))) * (-1.07 + (-0.751 * (-5.236612109883896 + (3.481438590813907 * x_3))))) + (0.8420000000000001 + (0.34 * cos((0.0325 + (0.806 * (-5.236612109883896 + (3.481438590813907 * x_3))))))))))),-(0.0038375822384937055*x_0 - 2.3711331690812556e-5)*(14.9701859404998*x_3 + 18.48256792749925)*(0.00076412035722219802*x_0 + 1.777098795308299*x_1 - 8.6073725473523695)*(-(0.61671423038316887*x_2 - 1.224807988373236)*(2.614560381701244*x_3 - 2.862695694522806) + 0.34*cos(2.806039504196009*x_3 - 4.18820936056642) + 0.8420000000000001)
feynman_test_12,ok,5,NoRef,0.9915745795911279,1.3310171442627567,67,67,67,12.630920886993408,,0.01,(((((0.0505 + cos((-0.079 + (-0.156 * cos(((0.013200000000000002 + (61.4 * (-2.853922264819424 + (0.932495105440568 * x_4)))) * ((-0.037500000000000006 + (-0.05500000000000001 * (-2.6977268572244775 + (0.8745901392683244 * x_0)))) * (-3.41 + (-0.32 * (-3.5635370620943165 + (1.7939317028206654 * x_1))))))))))) * (-0.010900000000000002 + (-0.00441 * (-2.5428592207713114 + (0.8562284556356499 * x_2))))) * (-0.935 + (-91.7 * ((0.00514 + (-0.643 * inv((0.07740000000000001 + (0.021300000000000003 * (-3.5635370620943165 + (1.7939317028206654 * x_1))))))))**2))) * (((7.84 + (-8.932695855907657 + (1.8116048195913816 * x_3))) - (-0.42000000000000004 + (0.00483 * (-8.932695855907657 + (1.8116048195913816 * x_3))))) * (0.018500000000000003 + (0.006719999999999999 * (-2.6977268572244775 + (0.8745901392683244 * x_0)))))) - (0.039 + (-0.033800000000000004 * (-3.5635370620943165 + (1.7939317028206654 * x_1))))),0.060634891555338498*x_1 + (0.00031400916360148091 - 0.003775967489353216*x_2)*(0.005877245735883139*x_0 + 0.00037127551945151694)*(1.8028547683127552*x_3 - 0.62955093492362314)*(-91.7*(0.00514 - 0.643/(0.038210745270080178*x_1 + 0.0014966605773910583))**2 - 0.935)*(cos(0.156*cos((0.11087497714734628 - 0.04810245765975785*x_0)*(-0.57405814490261294*x_1 - 2.2696681401298188)*(57.2551994740509*x_4 - 175.21762705991263)) + 0.079) + 0.0505) - 0.15944755269878791
feynman_test_13,ok,5,BFGS,0.1914590426987366,0.013737210142894349,81,53,81,12.529786586761475,,0.01,(((2.9185298861696696 + (-2.6250159024465325 + (0.8809471830218581 * x_0))) * (-113.63879083157643 + (-6.456950182421346 * inv((((-0.5876071534828667 + (45.676246651946045 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))) + (-0.5387871534793348 + (83.7208552947691 * cos((-0.07688960314803144 + (-0.8640888313393754 * (-1.746642865264792 + (0.5896839391773017 * x_3)))))))) - ((-22.108612846517282 + (3.5188326728297095 * (-3.5940895997809497 + (1.8135393947013234 * x_1)))) + ((0.5839271534802615 + (-1.3405780657893185 * cos(((-0.0036418248035397895 + (-79.60412711274832 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))) + (4.332398175196392 + (64.49587288725104 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))))))) - (-0.6762871534814971 + (-0.47608763969171997 * (-1.746642865264792 + (0.5896839391773017 * x_3))))))))))) * ((0.02646440432453788 + (-1.76198229464514e-06 * (-8.806647690247798 + (1.7455943517050234 * x_2)))) - (0.026515595675520708 + (4.2367798639269685e-07 * (-3.5940895997809497 + (1.8135393947013234 * x_1)))))),(0.8809471830218581*x_0 + 0.2935139837231371)*(7.6835671899088698e-7*x_1 + 3.0757063413368128e-6*x_2 + 3.4151457032883793e-5)*(725.19067964954503*x_1 + 31.903094455489848*x_3 - 4499.9964265986549*x_4 - 9513.9367630829432*cos(0.509539305863314*x_3 - 1.432364989065881) - 152.34167041163167*cos(13.09813431211043*x_4 - 44.101983161995664) + 9885.1657062633182)/(6.3815416755388313*x_1 + 0.28074123476703733*x_3 - 39.599122743818002*x_4 - 83.7208552947691*cos(0.509539305863314*x_3 - 1.432364989065881) - 1.3405780657893185*cos(13.09813431211043*x_4 - 44.101983161995664) + 87.044420167283121)
feynman_test_14,ok,5,BFGS,0.0007682054668167737,13.325156824204454,79,81,79,13.363258123397827,,0.01,((((1.7181113518169664 + (-2.4971016599479787 + (0.8755177320464741 * x_0))) - ((0.05075730214995545 + (0.005093630618018881 * (-1.8362504524212548 + (0.5886238536748217 * x_1)))) * (63.98755460125562 + (0.7444593906336815 * (-2.4971016599479787 + (0.8755177320464741 * x_0)))))) * (-2.446716311181124 + (0.41401169184069736 * (-2.7343051092784583 + (0.8676802164640326 * x_3))))) * (((0.1278292253803463 + cos((-0.009904974684885331 + (5.824240055662779 * log(((((-0.2729547110239983 + (-1.8362504524212548 + (0.5886238536748217 * x_1))) - (0.3103047110239771 + (-2.4644870068738367 * (-2.82933830080293 + (0.9019774465276317 * x_2))))) * (0.00413512440909867 + (0.004197053463595303 * (-2.7717036158853623 + (0.8910307375402117 * x_4))))) - (-55.17195159806119 + (0.06159291387104296 * (-2.7343051092784583 + (0.8676802164640326 * x_3)))))))))) + (0.040029225380326335 + (-0.00020132927805771724 * (-2.7717036158853623 + (0.8910307375402117 * x_4))))) * (2.4619891717720863 + (-0.008120027197568231 * sqrt((-0.022176480732467866 + (0.8595645898073272 * ((-0.08822687650871452 + (-33.3190959226152 * (-1.8362504524212548 + (0.5886238536748217 * x_1)))))**2))))))),(0.35922975439497664*x_3 - 3.5787505954821614)*(0.008120027197568231*sqrt(0.8595645898073272*(19.6124146429308*x_1 - 61.093978085660628)**2 - 0.022176480732467866) - 2.4619891717720863)*(-0.8755177320464741*x_0 + (0.6517873972883009*x_0 + 62.128563821140393)*(0.002998232483574337*x_1 + 0.041404120623151524) + 0.7789903081310123)*(-0.00017939057511620615*x_4 + cos(5.824240055662779*log(-0.05344295284027707*x_3 + (0.003739703643163023*x_4 - 0.0074978638520126147)*(0.5886238536748217*x_1 + 2.2229116974605891*x_2 - 9.3923773548485503) + 55.340365417154131) - 0.009904974684885331) + 0.1684164758486488)
feynman_test_15,ok,4,NoRef,0.9488838376174042,0.29909246720711996,47,45,47,7.836461544036865,,0.01,((-0.155 + (-0.655 * inv((((-0.995 + (0.029200000000000004 * (-3.44398841134359 + (1.7062541540257399 * x_1)))) * ((((-0.043000000000000003 + (-1.6328865507846893 + (0.5623491845950379 * x_3))) + (0.049300000000000004 + (0.07400000000000001 * (-3.44398841134359 + (1.7062541540257399 * x_1))))) * ((0.05960000000000001 + (-5.61 * (-1.6328865507846893 + (0.5623491845950379 * x_3)))) - (0.468 + (0.00586 * (-1.6328865507846893 + (0.5623491845950379 * x_3)))))) - (-0.0017 + (-0.611 * (-3.44398841134359 + (1.7062541540257399 * x_1)))))) - (-4.3500000000000005 + (-0.5810000000000001 * (-2.775585808642215 + (0.2230513956628074 * x_0)))))))) * (-12.3 + (-4.86 * (-2.6083629970816253 + (0.8614753242282561 * x_2))))),(0.155 + 0.655/(0.1295928608800911*x_0 + (0.049822621297551612*x_1 - 1.0955644616112328)*(1.0425212881097271*x_1 - (3.15807429179989*x_3 - 8.7616622650897058)*(0.12626280739790477*x_1 + 0.5623491845950379*x_3 - 1.881441693224115) - 2.10257691933093) + 2.7373846451788733))*(4.186770075749325*x_2 - 0.37664416581669907)
feynman_test_16,ok,6,NoRef,0.9419010598152787,6.323762662265311,55,57,55,8.715567588806152,,0.01,(((-0.08750000000000001 + (0.0056099999999999995 * ((((-6.4 * (-2.754039946388614 + (0.9247900733006543 * x_4))) - ((-0.009899999999999999 + (22.0 * (-2.5646829966487252 + (0.8976314789223115 * x_1)))) - (((-0.14400000000000002 + (-2.754039946388614 + (0.9247900733006543 * x_4))) + (2.84 + (-0.381 * (-2.635665760890794 + (0.8730170310102188 * x_2))))) * ((-3.0100000000000002 + (-3.1 * (-2.8339070085508693 + (0.8963785096562519 * x_3)))) + (0.0981 + (-0.792 * (-2.8339070085508693 + (0.8963785096562519 * x_3)))))))) + (-79.2 + (-0.060200000000000004 * (-2.497958180791681 + (0.846442877452173 * x_5))))))**2)) - (0.646 + (-3.64 * (-2.497958180791681 + (0.846442877452173 * x_5))))) - ((0.0742 + (0.07110000000000001 * (-2.5646829966487252 + (0.8976314789223115 * x_1)))) * ((0.515 + (-98.5 * (-2.4906875140014773 + (0.8274788980025466 * x_0)))) - (0.372 + (0.14700000000000002 * (-2.754039946388614 + (0.9247900733006543 * x_4))))))),3.08105207392591*x_5 + (0.06382159815137636*x_1 - 0.10814896106172439)*(81.50667145325084*x_0 + 0.1359441407751962*x_4 - 245.88056400126464) + 0.0056099999999999995*(19.74789253629085*x_1 + 5.918656469124188*x_4 + 0.050955861222620815*x_5 + (3.488705159582133*x_3 - 8.1176660772799835)*(-0.3326194888148934*x_2 + 0.9247900733006543*x_4 + 0.94614870851077842) + 4.9908413343572586)**2 - 9.826067778081719
feynman_test_17,ok,6,NoRef,0.9905369521484773,106.73837280186368,54,44,54,12.71807599067688,,0.01,((0.2 + (0.07 * (-2.609026883475403 + (0.9049875073710979 * x_0)))) * (20.0 + (0.006 * ((((3.0 + (-2.7108630841762187 + (0.8830372164530217 * x_4))) + (-0.1 + (0.030000000000000002 * (-2.4807409694030844 + (0.8117468840952684 * x_2))))) * (((4.0 + (-2.765478966339881 + (0.9329498472453334 * x_1))) + (-0.01 + (0.4 * (-2.58308061810788 + (0.8667775591446114 * x_5))))) * (5.1000000000000005 + (0.9 * exp((0.02 + (-0.7000000000000001 * (-2.781416348213264 + (0.8769741774113623 * x_3))))))))))**3))),(0.06334912551597686*x_0 + 0.01736811815672178)*(0.006*(5.1000000000000005*exp(0.6138819241879537*x_3) + 6.434221972161849)**3*(0.9329498472453334*x_1 + 0.3467110236578446*x_5 + 0.1912887864169671)**3*(0.024352406522858054*x_2 + 0.8830372164530217*x_4 + 0.11471468674168876)**3 + 20.0*exp(1.841645772563861*x_3))*exp(-1.841645772563861*x_3)
feynman_test_18,ok,5,NoRef,0.8025747223443755,0.3458856778399212,39,32,39,6.052840948104858,,0.01,(((-0.036500000000000005 * exp(((0.00988 + (-0.6920000000000001 * (-2.391519112253692 + (0.8163618698332834 * x_2)))) + (0.00224 + (-0.679 * (-2.8325456789844874 + (0.8985308040340149 * x_0))))))) * (-8.78 + (-1.47 * (-2.689919738378074 + (0.9109270103670807 * x_1))))) + (-0.08430000000000001 + (3.17 * (((-0.19 + (-0.06280000000000001 * (-2.6338575830760558 + (0.8934994887606297 * x_4)))) - (0.0839 + (0.14300000000000002 * (-2.649399129385902 + (0.8900528640090624 * x_3))))))**2))),(1.7715885302816856*x_1 + (3.17*(0.12727755955329594*x_3 + 0.05611176789416755*x_4 - 0.27037033171936037)**2 - 0.08430000000000001)*exp(0.6101024159390962*x_0 + 0.5649224139246322*x_2) + 6.3845880833390106)*exp(-0.6101024159390962*x_0 - 0.5649224139246322*x_2)
feynman_test_19,ok,6,NoRef,0.8048355577925506,6.903163732989136,70,68,70,13.872899055480957,,0.01,(((2.1 + (-2.563942402759304 + (0.8359465135192651 * x_4))) * (0.01 + (0.0047 * (-2.586608786405093 + (0.8513854795762903 * x_5))))) * ((0.1 + (0.05 * (-2.5340806714331805 + (0.8433488361089256 * x_3)))) * ((0.01 + (0.9 * (((-30.0 + (-7.0 * (-2.586608786405093 + (0.8513854795762903 * x_5)))) + (-0.01 + (-20.0 * inv(((0.2 + (0.07 * (-2.470148202109449 + (0.8643710414180056 * x_0)))) * (4.0 + (0.4 * exp((-0.6 + (0.9 * (-2.469934740574904 + (0.8197279678209497 * x_1)))))))))))))**2)) + ((0.9 + (-6.0 * inv((1.8 + (-2.510605559071305 + (0.8605237995995644 * x_2)))))) * (99.0 + (-99.0 * (-2.5340806714331805 + (0.8433488361089256 * x_3)))))))),(0.04216744180544628*x_3 - 0.026704033571659026)*(0.8359465135192651*x_4 - 0.4639424027593039)*(0.004001511754008565*x_5 - 0.002157061296103937)*(-(0.9 - 6.0/(0.8605237995995644*x_2 - 0.710605559071305))*(83.49153477478363*x_3 - 349.87398647188487) + 0.9*(5.959698357034032*x_5 + 11.90373849516435 + 20.0/((0.0605059728992604*x_0 + 0.02708962585233856)*(0.02377235332790982*exp(0.7377551710388548*x_1) + 4.0)))**2 + 0.01)
feynman_test_2,ok,6,NoRef,0.6723900466994215,1.081480022536576,63,63,63,9.057257413864136,,0.01,((2.29 + (0.0097 * (-1.6813708131974574 + (0.5715451023570847 * x_5)))) * ((-0.402 + (0.223 * abs(((-0.006999999999999999 + (-0.0639 * inv((((0.732 + (-3.442291868563275 + (1.728032016896608 * x_2))) - (0.00834 + (-0.00203 * (((32.5 + (-0.8360000000000001 * (-3.374365183451518 + (1.6756185087337063 * x_3)))) + (0.54 + (-3.3000000000000003 * (-3.484219578395549 + (1.7515960242856556 * x_1))))))**2))) * (0.013000000000000001 + (-0.00312 * (-3.694453183714725 + (1.849845799738913 * x_0)))))))) * (0.067 + (2.3000000000000003 * cos(((0.0039 + (0.773 * (-1.6813708131974574 + (0.5715451023570847 * x_5)))) + (0.0066099999999999996 + (-0.766 * (-1.5805657668478423 + (0.5708335569588892 * x_4)))))))))))) + (-0.011800000000000001 + (-0.00872 * (-1.6813708131974574 + (0.5715451023570847 * x_5)))))),(0.005543987492863722*x_5 + 2.2736907031119847)*(-0.004983873292553779*x_5 + 0.223*Abs((0.006999999999999999 - 0.0639/((0.005771518895185408*x_0 - 0.024526693933189943)*(1.728032016896608*x_2 + 0.00203*(5.780266880142664*x_1 + 1.4008170733013786*x_3 - 47.358893902070782)**2 - 2.718631868563275)))*(2.3000000000000003*cos(0.4372585046305091*x_4 - 0.4418043641220265*x_5 + 0.078476261196187379) + 0.067)) - 0.3991384465089182)
feynman_test_20,ok,7,NoRef,0.7784830489911327,1.9191288584791368,43,43,43,7.369818210601807,,0.01,(0.001 + (0.01 * exp((((0.9 * (-2.5052288861366203 + (0.8487810534637035 * x_1))) + (0.01 + (0.8 * (-2.5572280095030715 + (0.8621049992891755 * x_3))))) + (((-0.9 * (-2.6907610883925144 + (0.890707011566884 * x_4))) + (2.0 + (0.8 * (-2.7376235059154497 + (0.8673671831208826 * x_2))))) + ((0.2 + (0.4 * sin((9.9 * (-1.6532529969200138 + (0.5406303341028174 * x_6)))))) + ((-0.01 + (-0.8 * (-2.783570439639793 + (0.9233358890323494 * x_5)))) + (-0.01 + (0.9 * ((0.4 + (-0.7000000000000001 * (-2.4913618241411206 + (0.870112794150215 * x_0)))))**3))))))))),0.014161672764879524*exp(0.7639029481173332*x_1 + 0.6938937464967061*x_2 + 0.6896839994313404*x_3 - 0.801636310410196*x_4 - 0.7386687112258796*x_5 - 0.9*(0.6090789559051506*x_0 - 2.1439532768987847)**3 + 0.4*sin(5.352240307617892*x_6 - 16.367204669508137)) + 0.001
feynman_test_3,ok,4,NoRef,0.9984596741660687,0.07639382491996244,29,27,29,10.982365131378174,,0.01,((0.3 + (0.09400000000000001 * (-4.859006065813082 + (1.6427931891012966 * x_1)))) * ((0.2 + (0.058 * (-3.471159570853373 + (1.6737506595930596 * x_0)))) * (-67.1 + (-0.001 * (((-0.1 + (-58.5 * (-15.032047874287718 + (3.353815118292767 * x_3)))) + (0.3 + (49.4 * (-16.172015121786515 + (3.5941604003366345 * x_2))))))**2)))),-(0.097077538256397462*x_0 - 0.001327255109495634)*(0.1544225597755219*x_1 - 0.1567465701864298)*(0.001*(177.55152377662974*x_2 - 196.1981844201269*x_3 + 80.677253629577685)**2 + 67.1)
feynman_test_4,ok,5,NoRef,0.9720199620701556,0.0844589034205555,84,84,84,10.844792127609253,,0.01,(-0.00797 + (8.97 * sqrt((((0.20500000000000002 + sqrt(((0.533 + (0.0985 * (-3.631622653697142 + (1.8179962395743536 * x_4)))) * (11.700000000000001 + (3.5100000000000002 * (-8.409856081703799 + (0.8421415637065467 * x_1))))))) + (((-0.010900000000000002 * (-3.4980833203229977 + (1.8537679695560751 * x_2))) + (((-0.010900000000000002 + (-3.3956721904323857 + (1.6818367301853963 * x_3))) + (-0.0529 + (-0.878 * (-3.434758293955252 + (1.7338496667716403 * x_0))))) * (0.0727 + (0.0844 * (-3.631622653697142 + (1.8179962395743536 * x_4)))))) + ((-0.00086 + (0.09140000000000001 * sin((-0.0009599999999999999 + (14.5 * (-3.4980833203229977 + (1.8537679695560751 * x_2))))))) - ((0.5870000000000001 + (-0.0766 * (-3.4980833203229977 + (1.8537679695560751 * x_2)))) * (-4.2 + (-0.778 * (-8.409856081703799 + (0.8421415637065467 * x_1)))))))) * (-0.00165 + (-0.00877 * inv((-0.41000000000000003 + (-0.09590000000000001 * (-3.434758293955252 + (1.7338496667716403 * x_0))))))))))),8.97*sqrt((-0.00165 - 0.00877/(-0.16627618304340032*x_0 - 0.080606679609691331))*(-0.020206070868161222*x_2 + sqrt((2.9559168886099791*x_1 - 17.818594846780335)*(0.17907262959807384*x_4 + 0.1752851686108315)) - (0.85495318233674173 - 0.14199862646799536*x_2)*(2.342868031565556 - 0.6551861365636934*x_1) + (0.15343888262007545*x_4 - 0.2338089519720388)*(-1.5223200074255002*x_0 + 1.6818367301853963*x_3 - 0.44375440833967441) + 0.09140000000000001*sin(26.879635558563089*x_2 - 50.723168144683467) + 0.2422691081915207)) - 0.00797
feynman_test_5,ok,4,NoRef,0.9584188049595406,0.629147834849679,46,46,46,9.63917589187622,,0.01,((0.2 + (0.07600000000000001 * (-3.23468266994482 + (1.6591241874943665 * x_0)))) * (9.0 + (9.0 * inv(((0.05 + (0.011000000000000001 * (-3.463507310340305 + (1.7558292590522568 * x_1)))) * ((8.5 + (0.8 * (-3.5715645968617267 + (1.7740534831014714 * x_3)))) + ((0.02 + (0.004 * cos(((-0.02 + (9.0 * (-3.5243486716001864 + (1.7355707966666627 * x_2)))) + (0.060000000000000005 + (0.060000000000000005 * (-3.463507310340305 + (1.7558292590522568 * x_1)))))))) * (-0.01 + (41.800000000000004 * (-3.5243486716001864 + (1.7355707966666627 * x_2))))))))))),(9.0 + 9.0/((0.019314121849574827*x_1 + 0.011901419586256644)*(1.4192427864811772*x_3 + (72.546859300666508*x_2 - 147.32777447288781)*(0.004*cos(0.10534975554313542*x_1 + 15.620137169999964*x_2 - 31.886948483022096) + 0.02) + 5.6427483225106185)))*(0.12609343824957187*x_0 - 0.04583588291580633)
feynman_test_6,ok,7,NoRef,0.6331682270718199,0.3103055527559371,45,45,45,9.408985376358032,,0.01,(0.995 + (0.001 * (((0.6 + (-3.0 * (-3.564003084010684 + (1.7270366227340548 * x_0)))) - ((6.0 + (-3.4 * (-3.464097052656947 + (1.740799776652784 * x_5)))) + (((-0.02 + (-3.4949213836164295 + (1.7467222493641044 * x_6))) + ((0.1 + (-2.0 * (-3.4017177863831747 + (1.6461681118362466 * x_3)))) + ((0.01 + (-2.0 * (-3.449152718312042 + (1.6976979855860372 * x_4)))) + (0.1 + (1.6 * (-3.495416236538771 + (1.7382917673746647 * x_1))))))) * ((2.0 + (-1.2 * (-3.464097052656947 + (1.740799776652784 * x_5)))) + (-0.1 + (-0.3 * (-3.51997998884813 + (1.7280743807208145 * x_2)))))))))**2)),0.001*(5.1811098682021644*x_0 - 5.918719240619465*x_5 - (0.51842231421624433*x_2 + 2.088959731983341*x_5 - 7.112910459842775)*(2.7812668277994637*x_1 - 3.2923362236724932*x_3 - 3.3953959711720744*x_4 + 1.7467222493641044*x_6 + 4.8041536473119701) + 6.485920727001568)**2 + 0.995
feynman_test_7,ok,5,NoRef,0.993402659813158,0.09509413410642407,58,48,58,11.308496475219727,,0.01,(-0.1 + (0.9 * sqrt((((3.6 + (-3.5817515635104775 + (1.71294374453043 * x_1))) + (0.01 + (-0.02 * (-5.4800875475190685 + (3.679942846274682 * x_3))))) * ((12.6 + (3.1 * (-4.01008885957154 + (1.9368236560367404 * x_0)))) - (0.1 + (0.6 * sin(((-0.3 + (-0.9 * (-3.6016316191425464 + (1.7889994255916244 * x_4)))) + (-0.3 + (0.9 * inv(((1.0 + (-3.0 * (-3.6016316191425464 + (1.7889994255916244 * x_4)))) + (0.1 + (-1.0 * (-5.4674033515100415 + (3.6309111090818504 * x_2))))))))))))))))),0.9*sqrt((6.0041533337138954*x_0 + 0.6*sin(((1.610099483032462*x_4 - 2.6414684572282919)*(3.6309111090818504*x_2 + 5.3669982767748732*x_4 - 17.372298208937681) + 0.9)/(3.6309111090818504*x_2 + 5.3669982767748732*x_4 - 17.372298208937681)) + 0.0687245353282254)*(1.71294374453043*x_1 - 0.07359885692549364*x_3 + 0.13785018743990396)) - 0.1
feynman_test_8,ok,4,NoRef,0.9332535763400108,0.12279952850079039,36,34,36,7.273520231246948,,0.01,((0.030000000000000002 + (0.008 * (-3.3653065153557096 + (1.6809530999057976 * x_0)))) * (66.0 + (-0.002 * (((90.0 + (-26.0 * (-3.3575040445859767 + (1.7014291673085824 * x_2)))) + ((-0.3 + (9.0 * (-3.3653065153557096 + (1.6809530999057976 * x_0)))) + ((-0.3 + (-12.3 * (-3.4363172184011948 + (1.7384611621281187 * x_1)))) + (-0.030000000000000002 + (-18.3 * arctan((-0.7000000000000001 + (-1.3 * (-3.4646197585343543 + (1.7925414576254786 * x_3)))))))))))**2))),-(0.013447624799246381*x_0 + 0.0030775478771543247)*(0.002*(15.128577899152178*x_0 - 21.383072294175861*x_1 - 44.237158350023142*x_2 + 18.3*atan(2.3303038949131223*x_3 - 3.8040056860946607) + 188.64404830736871)**2 - 66.0)
